Date,Time,NO2 (µg/m3),PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2021-08-05,04,2.72892,8.35,4.741,2021-08-05 04:00:00
2021-08-05,05,1.91512,5.825,4.057,2021-08-05 05:00:00
2021-08-05,06,4.14177,8.225,4.882,2021-08-05 06:00:00
2021-08-05,07,7.82909,10.25,5.425,2021-08-05 07:00:00
2021-08-05,08,9.43771,12.525,6.038,2021-08-05 08:00:00
2021-08-05,09,10.74542,16.5,6.792,2021-08-05 09:00:00
2021-08-05,10,11.66324,14.825,6.533,2021-08-05 10:00:00
2021-08-05,11,6.41289,14.8,5.778,2021-08-05 11:00:00
2021-08-05,12,4.64237,12.2,4.882,2021-08-05 12:00:00
2021-08-05,13,6.61425,12.175,4.882,2021-08-05 13:00:00
2021-08-05,14,15.66263,13.575,5.849,2021-08-05 14:00:00
2021-08-05,15,13.54336,12.875,5.425,2021-08-05 15:00:00
2021-08-05,16,11.9247,14.45,4.434,2021-08-05 16:00:00
2021-08-05,17,7.93925,11.875,4.009,2021-08-05 17:00:00
2021-08-05,18,6.77112,9.8,3.703,2021-08-05 18:00:00
2021-08-05,19,8.09222,7.25,3.585,2021-08-05 19:00:00
2021-08-05,20,7.23226,6.625,3.491,2021-08-05 20:00:00
2021-08-05,21,6.77559,6.65,3.679,2021-08-05 21:00:00
2021-08-05,22,6.01687,7.15,3.915,2021-08-05 22:00:00
2021-08-05,23,6.82565,7.2,4.033,2021-08-05 23:00:00
2021-08-05,00,7.18499,6.175,3.75,2021-08-05 00:00:00
2021-08-06,01,6.61885,5.975,3.774,2021-08-06 01:00:00
2021-08-06,02,5.06052,6.075,3.962,2021-08-06 02:00:00
2021-08-06,03,5.15854,11.2,7.311,2021-08-06 03:00:00
2021-08-06,04,4.95755,11.425,7.901,2021-08-06 04:00:00
2021-08-06,05,5.9702,8.8,6.321,2021-08-06 05:00:00
2021-08-06,06,9.26036,5.475,3.585,2021-08-06 06:00:00
2021-08-06,07,17.71017,6.35,3.774,2021-08-06 07:00:00
2021-08-06,08,17.90512,4.7,2.642,2021-08-06 08:00:00
2021-08-06,09,12.78296,4.575,1.958,2021-08-06 09:00:00
2021-08-06,10,9.9994,3.475,1.486,2021-08-06 10:00:00
2021-08-06,11,9.90522,4.325,1.792,2021-08-06 11:00:00
2021-08-06,12,6.2533,2.6,1.25,2021-08-06 12:00:00
2021-08-06,13,8.68773,4.55,2.311,2021-08-06 13:00:00
2021-08-06,14,19.04505,7.275,3.396,2021-08-06 14:00:00
2021-08-06,15,11.25109,3.975,2.17,2021-08-06 15:00:00
2021-08-06,16,16.44147,6.2,2.642,2021-08-06 16:00:00
2021-08-06,17,19.36767,4.95,1.91,2021-08-06 17:00:00
2021-08-06,18,23.40785,4.025,2.005,2021-08-06 18:00:00
2021-08-06,19,26.56086,4.45,2.406,2021-08-06 19:00:00
2021-08-06,20,13.51965,2.825,1.769,2021-08-06 20:00:00
2021-08-06,21,8.91068,2.625,1.58,2021-08-06 21:00:00
2021-08-06,22,17.21729,5.075,2.665,2021-08-06 22:00:00
2021-08-06,23,14.83352,5.275,2.476,2021-08-06 23:00:00
2021-08-06,00,8.91123,4.6,2.288,2021-08-06 00:00:00
2021-08-07,01,12.16415,5.875,3.09,2021-08-07 01:00:00
2021-08-07,02,7.09035,5.325,2.642,2021-08-07 02:00:00
2021-08-07,03,5.2622,4.4,1.816,2021-08-07 03:00:00
2021-08-07,04,6.177,4.05,1.439,2021-08-07 04:00:00
2021-08-07,05,5.31669,3.025,1.108,2021-08-07 05:00:00
2021-08-07,06,6.3264,3.0,1.627,2021-08-07 06:00:00
2021-08-07,07,8.04649,5.125,2.642,2021-08-07 07:00:00
2021-08-07,08,8.09071,5.575,2.995,2021-08-07 08:00:00
2021-08-07,09,5.96501,6.475,2.972,2021-08-07 09:00:00
2021-08-07,10,3.92937,5.7,2.217,2021-08-07 10:00:00
2021-08-07,11,5.65053,2.75,0.825,2021-08-07 11:00:00
2021-08-07,12,4.84038,2.5,0.825,2021-08-07 12:00:00
2021-08-07,13,4.74222,2.6,1.226,2021-08-07 13:00:00
2021-08-07,14,4.1365,3.0,1.392,2021-08-07 14:00:00
2021-08-07,15,3.78644,3.475,1.604,2021-08-07 15:00:00
2021-08-07,16,6.27246,3.125,1.698,2021-08-07 16:00:00
2021-08-07,17,8.95858,6.0,2.524,2021-08-07 17:00:00
2021-08-07,18,13.87721,6.9,3.538,2021-08-07 18:00:00
2021-08-07,19,17.17608,5.875,3.443,2021-08-07 19:00:00
2021-08-07,20,23.45772,4.775,3.396,2021-08-07 20:00:00
2021-08-07,21,16.76452,5.75,4.009,2021-08-07 21:00:00
2021-08-07,22,15.35351,3.6,2.005,2021-08-07 22:00:00
2021-08-07,23,18.75054,3.45,2.193,2021-08-07 23:00:00
2021-08-07,00,28.5851,5.05,3.019,2021-08-07 00:00:00
2021-08-08,01,31.79097,5.3,3.632,2021-08-08 01:00:00
2021-08-08,02,18.05578,7.45,5.071,2021-08-08 02:00:00
2021-08-08,03,13.38628,11.8,7.123,2021-08-08 03:00:00
2021-08-08,04,13.03161,11.85,7.665,2021-08-08 04:00:00
2021-08-08,05,14.55126,14.0,8.137,2021-08-08 05:00:00
2021-08-08,06,11.7561,12.825,8.396,2021-08-08 06:00:00
2021-08-08,07,11.69101,13.6,8.656,2021-08-08 07:00:00
2021-08-08,08,11.8289,11.725,7.689,2021-08-08 08:00:00
2021-08-08,09,5.55685,5.475,3.538,2021-08-08 09:00:00
2021-08-08,10,4.09006,3.7,1.981,2021-08-08 10:00:00
2021-08-08,11,3.99389,4.275,1.84,2021-08-08 11:00:00
2021-08-08,12,5.77099,4.85,2.005,2021-08-08 12:00:00
2021-08-08,13,13.07916,4.0,2.146,2021-08-08 13:00:00
2021-08-08,14,22.53745,4.925,3.231,2021-08-08 14:00:00
2021-08-08,15,16.43915,5.2,3.325,2021-08-08 15:00:00
2021-08-08,16,15.35679,5.3,3.278,2021-08-08 16:00:00
2021-08-08,17,20.11821,4.225,2.83,2021-08-08 17:00:00
2021-08-08,18,18.29621,4.475,2.877,2021-08-08 18:00:00
2021-08-08,19,10.03506,2.7,1.533,2021-08-08 19:00:00
2021-08-08,20,10.74866,2.55,1.344,2021-08-08 20:00:00
2021-08-08,21,15.9256,4.125,2.618,2021-08-08 21:00:00
2021-08-08,22,10.85334,3.65,2.642,2021-08-08 22:00:00
2021-08-08,23,9.78984,4.75,2.783,2021-08-08 23:00:00
2021-08-08,00,9.28028,4.3,2.571,2021-08-08 00:00:00
2021-08-09,01,7.91561,5.125,3.042,2021-08-09 01:00:00
2021-08-09,02,4.26461,4.825,2.972,2021-08-09 02:00:00
2021-08-09,03,5.47911,5.275,3.255,2021-08-09 03:00:00
2021-08-09,04,5.88488,6.2,3.892,2021-08-09 04:00:00
2021-08-09,05,8.1184,6.525,4.151,2021-08-09 05:00:00
2021-08-09,06,18.1211,8.1,5.0,2021-08-09 06:00:00
2021-08-09,07,22.62327,7.875,5.189,2021-08-09 07:00:00
2021-08-09,08,25.38409,6.675,4.292,2021-08-09 08:00:00
2021-08-09,09,16.55887,6.025,3.632,2021-08-09 09:00:00
2021-08-09,10,18.43283,6.925,3.632,2021-08-09 10:00:00
2021-08-09,11,15.85675,5.6,3.09,2021-08-09 11:00:00
2021-08-09,12,15.18191,7.625,4.552,2021-08-09 12:00:00
2021-08-09,13,10.97557,7.275,4.316,2021-08-09 13:00:00
2021-08-09,14,8.7991,7.5,4.269,2021-08-09 14:00:00
2021-08-09,15,15.61588,5.6,2.217,2021-08-09 15:00:00
2021-08-09,16,31.43491,5.5,2.524,2021-08-09 16:00:00
2021-08-09,17,40.68104,4.725,2.783,2021-08-09 17:00:00
2021-08-09,18,28.86991,5.525,3.231,2021-08-09 18:00:00
2021-08-09,19,39.86482,6.35,3.939,2021-08-09 19:00:00
2021-08-09,20,48.16285,7.4,4.693,2021-08-09 20:00:00
2021-08-09,21,30.55107,8.1,5.425,2021-08-09 21:00:00
2021-08-09,22,16.85459,8.5,6.392,2021-08-09 22:00:00
2021-08-09,23,14.52002,8.875,6.651,2021-08-09 23:00:00
2021-08-09,00,14.82212,8.85,6.392,2021-08-09 00:00:00
2021-08-10,01,9.00864,8.375,6.014,2021-08-10 01:00:00
2021-08-10,02,8.8897,9.55,6.344,2021-08-10 02:00:00
2021-08-10,03,14.57777,8.75,5.755,2021-08-10 03:00:00
2021-08-10,04,18.07922,8.275,5.142,2021-08-10 04:00:00
2021-08-10,05,18.43964,8.275,5.354,2021-08-10 05:00:00
2021-08-10,06,21.51599,8.85,5.519,2021-08-10 06:00:00
2021-08-10,07,30.40924,8.65,5.637,2021-08-10 07:00:00
2021-08-10,08,28.122,7.95,4.764,2021-08-10 08:00:00
2021-08-10,09,19.57938,7.425,3.679,2021-08-10 09:00:00
2021-08-10,10,14.02943,7.85,3.514,2021-08-10 10:00:00
2021-08-10,11,9.21262,6.9,3.302,2021-08-10 11:00:00
2021-08-10,12,11.2909,7.125,3.491,2021-08-10 12:00:00
2021-08-10,13,7.24524,5.2,2.972,2021-08-10 13:00:00
2021-08-10,14,7.89932,7.25,3.703,2021-08-10 14:00:00
2021-08-10,15,11.86439,7.075,3.915,2021-08-10 15:00:00
2021-08-10,16,9.31993,6.3,3.373,2021-08-10 16:00:00
2021-08-10,17,8.05848,5.975,3.373,2021-08-10 17:00:00
2021-08-10,18,9.18234,5.975,3.679,2021-08-10 18:00:00
2021-08-10,19,11.82999,6.25,4.009,2021-08-10 19:00:00
2021-08-10,20,11.8875,8.15,5.0,2021-08-10 20:00:00
2021-08-10,21,13.6141,8.625,5.189,2021-08-10 21:00:00
2021-08-10,22,12.24432,8.55,5.377,2021-08-10 22:00:00
2021-08-10,23,19.05368,11.35,6.863,2021-08-10 23:00:00
2021-08-10,00,14.37908,10.625,6.84,2021-08-10 00:00:00
2021-08-11,01,7.52397,8.55,5.967,2021-08-11 01:00:00
2021-08-11,02,17.49305,8.975,5.684,2021-08-11 02:00:00
2021-08-11,03,16.32406,10.025,6.651,2021-08-11 03:00:00
2021-08-11,04,14.13667,8.675,5.637,2021-08-11 04:00:00
2021-08-11,05,14.0309,8.2,5.024,2021-08-11 05:00:00
2021-08-11,06,28.1388,9.45,5.33,2021-08-11 06:00:00
2021-08-11,07,27.51423,10.875,5.566,2021-08-11 07:00:00
2021-08-11,08,25.52275,10.65,5.684,2021-08-11 08:00:00
2021-08-11,09,17.00898,11.65,5.825,2021-08-11 09:00:00
2021-08-11,10,19.61039,9.8,4.552,2021-08-11 10:00:00
2021-08-11,11,9.18769,4.325,1.509,2021-08-11 11:00:00
2021-08-11,12,8.77569,4.925,1.769,2021-08-11 12:00:00
2021-08-11,13,9.79409,2.7,1.038,2021-08-11 13:00:00
2021-08-11,14,11.05725,2.35,0.849,2021-08-11 14:00:00
2021-08-11,15,12.83314,2.575,1.061,2021-08-11 15:00:00
2021-08-11,16,18.97068,2.625,1.203,2021-08-11 16:00:00
2021-08-11,17,15.64307,3.125,1.486,2021-08-11 17:00:00
2021-08-11,18,10.56117,6.15,3.349,2021-08-11 18:00:00
2021-08-11,19,9.29145,8.575,4.033,2021-08-11 19:00:00
2021-08-11,20,11.58462,11.775,5.094,2021-08-11 20:00:00
2021-08-11,21,16.21374,14.25,5.896,2021-08-11 21:00:00
2021-08-11,22,28.58956,14.35,6.179,2021-08-11 22:00:00
2021-08-11,23,35.81494,14.125,6.722,2021-08-11 23:00:00
2021-08-11,00,31.66754,13.75,5.802,2021-08-11 00:00:00
2021-08-12,01,21.76495,10.35,5.071,2021-08-12 01:00:00
2021-08-12,02,24.70459,10.7,4.788,2021-08-12 02:00:00
2021-08-12,03,25.158,13.525,5.613,2021-08-12 03:00:00
2021-08-12,04,17.46889,12.275,5.448,2021-08-12 04:00:00
2021-08-12,05,16.65381,9.85,3.986,2021-08-12 05:00:00
2021-08-12,06,18.95457,10.375,3.939,2021-08-12 06:00:00
2021-08-12,07,23.45511,8.9,3.939,2021-08-12 07:00:00
2021-08-12,08,20.02652,9.6,4.316,2021-08-12 08:00:00
2021-08-12,09,18.43753,9.4,4.033,2021-08-12 09:00:00
2021-08-12,10,5.88093,7.075,3.113,2021-08-12 10:00:00
2021-08-12,11,8.9771,8.95,4.033,2021-08-12 11:00:00
2021-08-12,12,10.90776,10.05,3.868,2021-08-12 12:00:00
2021-08-12,13,10.76495,10.625,4.458,2021-08-12 13:00:00
2021-08-12,14,7.60844,10.825,4.505,2021-08-12 14:00:00
2021-08-12,15,11.48614,12.325,4.788,2021-08-12 15:00:00
2021-08-12,16,7.51207,9.975,4.717,2021-08-12 16:00:00
2021-08-12,17,10.26922,12.5,5.778,2021-08-12 17:00:00
2021-08-12,18,12.35808,10.875,5.967,2021-08-12 18:00:00
2021-08-12,19,16.06171,11.125,5.92,2021-08-12 19:00:00
2021-08-12,20,13.22208,11.45,6.226,2021-08-12 20:00:00
2021-08-12,21,15.31391,8.375,4.976,2021-08-12 21:00:00
2021-08-12,22,20.61068,11.35,5.991,2021-08-12 22:00:00
2021-08-12,23,19.69179,12.5,6.486,2021-08-12 23:00:00
2021-08-12,00,12.10749,12.35,6.038,2021-08-12 00:00:00
2021-08-13,01,8.89399,12.625,5.472,2021-08-13 01:00:00
2021-08-13,02,10.2521,13.15,5.943,2021-08-13 02:00:00
2021-08-13,03,8.65621,14.825,6.675,2021-08-13 03:00:00
2021-08-13,04,8.65378,15.675,7.052,2021-08-13 04:00:00
2021-08-13,05,8.95657,15.575,7.123,2021-08-13 05:00:00
2021-08-13,06,11.50326,14.525,6.604,2021-08-13 06:00:00
2021-08-13,07,19.28645,12.55,6.014,2021-08-13 07:00:00
2021-08-13,08,17.28758,8.725,4.434,2021-08-13 08:00:00
2021-08-13,09,14.12215,11.875,5.307,2021-08-13 09:00:00
2021-08-13,10,8.9934,11.975,5.377,2021-08-13 10:00:00
2021-08-13,11,8.57263,13.7,5.873,2021-08-13 11:00:00
2021-08-13,12,9.80232,15.025,6.109,2021-08-13 12:00:00
2021-08-13,13,6.89847,14.7,6.014,2021-08-13 13:00:00
2021-08-13,14,8.32517,11.1,5.307,2021-08-13 14:00:00
2021-08-13,15,7.96654,10.9,5.212,2021-08-13 15:00:00
2021-08-13,16,9.69944,8.25,4.434,2021-08-13 16:00:00
2021-08-13,17,10.14779,9.525,5.024,2021-08-13 17:00:00
2021-08-13,18,8.32565,12.125,6.038,2021-08-13 18:00:00
2021-08-13,19,8.5358,13.7,6.509,2021-08-13 19:00:00
2021-08-13,20,6.45743,14.925,7.335,2021-08-13 20:00:00
2021-08-13,21,6.15366,15.9,7.429,2021-08-13 21:00:00
2021-08-13,22,9.81693,13.55,6.627,2021-08-13 22:00:00
2021-08-13,23,5.13216,13.375,6.627,2021-08-13 23:00:00
2021-08-13,00,9.26083,13.075,6.297,2021-08-13 00:00:00
2021-08-14,01,6.11304,12.7,6.627,2021-08-14 01:00:00
2021-08-14,02,2.91416,13.675,6.84,2021-08-14 02:00:00
2021-08-14,03,2.74944,13.4,6.84,2021-08-14 03:00:00
2021-08-14,04,2.28713,12.0,6.486,2021-08-14 04:00:00
2021-08-14,05,2.74465,11.3,6.085,2021-08-14 05:00:00
2021-08-14,06,6.1089,9.0,5.047,2021-08-14 06:00:00
2021-08-14,07,9.52462,12.425,6.486,2021-08-14 07:00:00
2021-08-14,08,11.29749,12.7,6.651,2021-08-14 08:00:00
2021-08-14,09,10.58021,12.3,6.297,2021-08-14 09:00:00
2021-08-14,10,8.89546,9.425,4.953,2021-08-14 10:00:00
2021-08-14,11,9.65991,9.85,5.071,2021-08-14 11:00:00
2021-08-14,12,14.14366,10.225,5.802,2021-08-14 12:00:00
2021-08-14,13,11.29893,9.275,5.425,2021-08-14 13:00:00
2021-08-14,14,10.87853,10.75,6.038,2021-08-14 14:00:00
2021-08-14,15,9.35776,9.275,5.259,2021-08-14 15:00:00
2021-08-14,16,9.76333,8.775,5.024,2021-08-14 16:00:00
2021-08-14,17,12.56376,8.9,5.142,2021-08-14 17:00:00
2021-08-14,18,11.70019,8.45,4.882,2021-08-14 18:00:00
2021-08-14,19,10.74133,8.35,4.882,2021-08-14 19:00:00
2021-08-14,20,12.07294,9.225,5.637,2021-08-14 20:00:00
2021-08-14,21,18.69992,12.475,7.17,2021-08-14 21:00:00
2021-08-14,22,18.75713,12.525,7.076,2021-08-14 22:00:00
2021-08-14,23,21.20394,11.825,6.863,2021-08-14 23:00:00
2021-08-14,00,26.70137,11.55,6.91,2021-08-14 00:00:00
2021-08-15,01,39.67497,11.675,7.382,2021-08-15 01:00:00
2021-08-15,02,27.23219,11.75,7.311,2021-08-15 02:00:00
2021-08-15,03,21.4528,11.275,7.618,2021-08-15 03:00:00
2021-08-15,04,29.44272,10.875,7.028,2021-08-15 04:00:00
2021-08-15,05,29.09813,12.375,7.948,2021-08-15 05:00:00
2021-08-15,06,20.24046,12.325,8.278,2021-08-15 06:00:00
2021-08-15,07,12.94557,8.675,6.675,2021-08-15 07:00:00
2021-08-15,08,17.25744,8.275,6.061,2021-08-15 08:00:00
2021-08-15,09,21.26777,8.675,5.873,2021-08-15 09:00:00
2021-08-15,10,15.31709,7.375,4.505,2021-08-15 10:00:00
2021-08-15,11,9.8187,5.6,3.726,2021-08-15 11:00:00
2021-08-15,12,5.48853,5.075,3.561,2021-08-15 12:00:00
2021-08-15,13,3.96305,5.0,3.42,2021-08-15 13:00:00
2021-08-15,14,4.87937,5.75,3.821,2021-08-15 14:00:00
2021-08-15,15,5.13644,6.975,4.175,2021-08-15 15:00:00
2021-08-15,16,4.73049,4.825,2.83,2021-08-15 16:00:00
2021-08-15,17,5.4497,2.35,1.344,2021-08-15 17:00:00
2021-08-15,18,6.52148,4.85,2.476,2021-08-15 18:00:00
2021-08-15,19,5.19498,8.05,5.495,2021-08-15 19:00:00
2021-08-15,20,5.29847,14.125,9.717,2021-08-15 20:00:00
2021-08-15,21,5.50402,18.425,13.42,2021-08-15 21:00:00
2021-08-15,22,6.11693,18.35,13.491,2021-08-15 22:00:00
2021-08-15,23,6.116,20.9,15.307,2021-08-15 23:00:00
2021-08-15,00,2.24047,24.925,20.33,2021-08-15 00:00:00
2021-08-16,01,1.56458,23.3,19.316,2021-08-16 01:00:00
2021-08-16,02,1.27099,14.2,11.25,2021-08-16 02:00:00
2021-08-16,03,1.06437,7.65,5.118,2021-08-16 03:00:00
2021-08-16,04,1.67639,6.1,3.538,2021-08-16 04:00:00
2021-08-16,05,1.93317,5.525,2.783,2021-08-16 05:00:00
2021-08-16,06,5.19716,5.175,2.665,2021-08-16 06:00:00
2021-08-16,07,10.66444,5.175,2.736,2021-08-16 07:00:00
2021-08-16,08,16.01345,7.225,3.066,2021-08-16 08:00:00
2021-08-16,09,13.35459,7.45,3.514,2021-08-16 09:00:00
2021-08-16,10,11.45361,13.425,8.939,2021-08-16 10:00:00
2021-08-16,11,6.51047,22.025,16.486,2021-08-16 11:00:00
2021-08-16,12,6.61309,24.25,18.703,2021-08-16 12:00:00
2021-08-16,13,7.43496,17.425,12.83,2021-08-16 13:00:00
2021-08-16,14,6.92601,8.1,4.623,2021-08-16 14:00:00
2021-08-16,15,6.46584,5.075,2.571,2021-08-16 15:00:00
2021-08-16,16,8.65993,6.275,3.208,2021-08-16 16:00:00
2021-08-16,17,7.69404,6.0,3.538,2021-08-16 17:00:00
2021-08-16,18,8.96871,5.45,3.278,2021-08-16 18:00:00
2021-08-16,19,9.23331,6.05,3.915,2021-08-16 19:00:00
2021-08-16,20,7.70417,3.7,2.406,2021-08-16 20:00:00
2021-08-16,21,7.24446,3.575,2.193,2021-08-16 21:00:00
2021-08-16,22,10.46151,2.525,1.769,2021-08-16 22:00:00
2021-08-16,23,11.27647,1.6,0.802,2021-08-16 23:00:00
2021-08-16,00,6.63335,1.1,0.519,2021-08-16 00:00:00
2021-08-17,01,4.69649,0.675,0.354,2021-08-17 01:00:00
2021-08-17,02,4.23625,0.675,0.33,2021-08-17 02:00:00
2021-08-17,03,3.97974,0.525,0.236,2021-08-17 03:00:00
2021-08-17,04,2.09098,0.65,0.307,2021-08-17 04:00:00
2021-08-17,05,5.76942,1.075,0.401,2021-08-17 05:00:00
2021-08-17,06,13.12405,1.125,0.542,2021-08-17 06:00:00
2021-08-17,07,11.94014,2.225,0.896,2021-08-17 07:00:00
2021-08-17,08,14.83551,4.125,1.179,2021-08-17 08:00:00
2021-08-17,09,15.60096,4.7,1.486,2021-08-17 09:00:00
2021-08-17,10,10.11613,3.45,1.321,2021-08-17 10:00:00
2021-08-17,11,8.04276,3.775,1.368,2021-08-17 11:00:00
2021-08-17,12,8.55126,4.3,1.675,2021-08-17 12:00:00
2021-08-17,13,6.56387,4.75,1.84,2021-08-17 13:00:00
2021-08-17,14,7.17326,6.175,2.406,2021-08-17 14:00:00
2021-08-17,15,5.84863,6.9,2.712,2021-08-17 15:00:00
2021-08-17,16,7.22799,8.475,4.104,2021-08-17 16:00:00
2021-08-17,17,5.34646,9.4,5.991,2021-08-17 17:00:00
2021-08-17,18,7.39084,6.875,4.104,2021-08-17 18:00:00
2021-08-17,19,6.57652,5.95,3.137,2021-08-17 19:00:00
2021-08-17,20,7.50031,5.825,3.042,2021-08-17 20:00:00
2021-08-17,21,6.58104,4.2,2.288,2021-08-17 21:00:00
2021-08-17,22,7.24696,3.075,1.769,2021-08-17 22:00:00
2021-08-17,23,10.26399,2.75,1.533,2021-08-17 23:00:00
2021-08-17,00,6.89228,3.05,1.745,2021-08-17 00:00:00
2021-08-18,01,5.04097,3.525,1.675,2021-08-18 01:00:00
2021-08-18,02,3.83277,2.75,1.368,2021-08-18 02:00:00
2021-08-18,03,4.24207,1.75,1.038,2021-08-18 03:00:00
2021-08-18,04,6.4372,8.5,5.118,2021-08-18 04:00:00
2021-08-18,05,7.8702,1.775,1.061,2021-08-18 05:00:00
2021-08-18,06,11.9579,2.325,1.462,2021-08-18 06:00:00
2021-08-18,07,17.42256,6.725,4.222,2021-08-18 07:00:00
2021-08-18,08,15.01571,11.1,5.991,2021-08-18 08:00:00
2021-08-18,09,15.05403,6.775,3.302,2021-08-18 09:00:00
2021-08-18,10,9.94219,3.75,1.91,2021-08-18 10:00:00
2021-08-18,11,11.53089,4.675,2.052,2021-08-18 11:00:00
2021-08-18,12,11.68172,5.275,2.311,2021-08-18 12:00:00
2021-08-18,13,7.85027,5.775,2.453,2021-08-18 13:00:00
2021-08-18,14,7.18206,5.875,2.406,2021-08-18 14:00:00
2021-08-18,15,7.74795,4.85,1.981,2021-08-18 15:00:00
2021-08-18,16,6.67442,5.3,2.075,2021-08-18 16:00:00
2021-08-18,17,7.74706,5.125,2.241,2021-08-18 17:00:00
2021-08-18,18,9.28504,7.1,4.175,2021-08-18 18:00:00
2021-08-18,19,9.86244,12.45,6.651,2021-08-18 19:00:00
2021-08-18,20,9.7125,11.75,6.934,2021-08-18 20:00:00
2021-08-18,21,12.47484,12.05,7.193,2021-08-18 21:00:00
2021-08-18,22,18.20373,12.875,7.193,2021-08-18 22:00:00
2021-08-18,23,17.84736,12.45,7.17,2021-08-18 23:00:00
2021-08-18,00,12.83254,13.15,7.547,2021-08-18 00:00:00
2021-08-19,01,9.34874,12.475,7.005,2021-08-19 01:00:00
2021-08-19,02,6.39146,11.225,6.321,2021-08-19 02:00:00
2021-08-19,03,5.21723,10.5,6.415,2021-08-19 03:00:00
2021-08-19,04,5.52489,10.45,5.991,2021-08-19 04:00:00
2021-08-19,05,12.18018,9.35,5.212,2021-08-19 05:00:00
2021-08-19,06,15.65905,10.3,5.377,2021-08-19 06:00:00
2021-08-19,07,22.04574,9.75,4.599,2021-08-19 07:00:00
2021-08-19,08,19.11666,8.075,3.538,2021-08-19 08:00:00
2021-08-19,09,18.80596,9.375,3.467,2021-08-19 09:00:00
2021-08-19,10,14.92483,8.125,3.325,2021-08-19 10:00:00
2021-08-19,11,9.80698,6.75,2.972,2021-08-19 11:00:00
2021-08-19,12,9.40255,6.525,2.854,2021-08-19 12:00:00
2021-08-19,13,8.02523,5.7,2.547,2021-08-19 13:00:00
2021-08-19,14,10.37717,6.7,2.618,2021-08-19 14:00:00
2021-08-19,15,13.80701,7.85,3.75,2021-08-19 15:00:00
2021-08-19,16,11.91461,7.575,3.892,2021-08-19 16:00:00
2021-08-19,17,16.97605,7.925,3.892,2021-08-19 17:00:00
2021-08-19,18,9.9198,6.35,3.302,2021-08-19 18:00:00
2021-08-19,19,9.15477,5.9,3.797,2021-08-19 19:00:00
2021-08-19,20,11.15478,7.175,3.75,2021-08-19 20:00:00
2021-08-19,21,21.29372,7.875,4.245,2021-08-19 21:00:00
2021-08-19,22,25.85093,7.25,4.316,2021-08-19 22:00:00
2021-08-19,23,20.73004,4.475,2.807,2021-08-19 23:00:00
2021-08-19,00,34.50233,6.55,3.679,2021-08-19 00:00:00
2021-08-20,01,31.49042,13.15,7.123,2021-08-20 01:00:00
2021-08-20,02,33.23635,13.1,7.689,2021-08-20 02:00:00
2021-08-20,03,33.47522,9.75,6.533,2021-08-20 03:00:00
2021-08-20,04,29.55668,10.825,7.288,2021-08-20 04:00:00
2021-08-20,05,26.57376,9.425,6.109,2021-08-20 05:00:00
2021-08-20,06,25.44507,7.55,4.481,2021-08-20 06:00:00
2021-08-20,07,24.53028,7.6,4.34,2021-08-20 07:00:00
2021-08-20,08,31.79116,12.9,5.943,2021-08-20 08:00:00
2021-08-20,09,26.74752,12.325,6.58,2021-08-20 09:00:00
2021-08-20,10,20.98407,12.075,6.203,2021-08-20 10:00:00
2021-08-20,11,19.89259,15.85,6.651,2021-08-20 11:00:00
2021-08-20,12,15.48984,11.075,4.009,2021-08-20 12:00:00
2021-08-20,13,13.81316,8.575,3.113,2021-08-20 13:00:00
2021-08-20,14,17.14461,9.95,3.16,2021-08-20 14:00:00
2021-08-20,15,11.36353,5.8,1.934,2021-08-20 15:00:00
2021-08-20,16,13.20416,4.225,1.722,2021-08-20 16:00:00
2021-08-20,17,14.37857,3.575,1.675,2021-08-20 17:00:00
2021-08-20,18,16.36783,3.3,1.557,2021-08-20 18:00:00
2021-08-20,19,17.40552,3.825,2.241,2021-08-20 19:00:00
2021-08-20,20,17.3649,5.625,3.491,2021-08-20 20:00:00
2021-08-20,21,13.676,6.825,3.939,2021-08-20 21:00:00
2021-08-20,22,9.32048,5.05,3.302,2021-08-20 22:00:00
2021-08-20,23,8.60345,3.9,2.524,2021-08-20 23:00:00
2021-08-20,00,8.04187,3.35,1.863,2021-08-20 00:00:00
2021-08-21,01,7.58457,2.625,1.038,2021-08-21 01:00:00
2021-08-21,02,16.71209,3.175,1.392,2021-08-21 02:00:00
2021-08-21,03,6.86598,2.925,0.873,2021-08-21 03:00:00
2021-08-21,04,6.25301,1.875,0.613,2021-08-21 04:00:00
2021-08-21,05,7.68784,1.675,0.59,2021-08-21 05:00:00
2021-08-21,06,6.60995,2.175,0.708,2021-08-21 06:00:00
2021-08-21,07,9.73396,2.725,1.014,2021-08-21 07:00:00
2021-08-21,08,12.90052,4.825,1.604,2021-08-21 08:00:00
2021-08-21,09,12.54442,4.325,1.462,2021-08-21 09:00:00
2021-08-21,10,9.90831,2.925,1.038,2021-08-21 10:00:00
2021-08-21,11,10.90277,3.225,1.038,2021-08-21 11:00:00
2021-08-21,12,12.17998,3.125,1.627,2021-08-21 12:00:00
2021-08-21,13,15.82271,4.525,2.689,2021-08-21 13:00:00
2021-08-21,14,22.32717,4.225,2.524,2021-08-21 14:00:00
2021-08-21,15,21.20257,4.15,2.712,2021-08-21 15:00:00
2021-08-21,16,15.76975,5.35,2.995,2021-08-21 16:00:00
2021-08-21,17,11.21175,5.0,2.594,2021-08-21 17:00:00
