Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow High Street",,,,,
Latitude,,55.860936,,,,,,
Longitude,,-4.238214,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Central Scotland,,,,,,
Agglomeration,,Glasgow Urban Area,,,,,,
Local Authority,,"Glasgow",,,,,,
Date,Time,"Nitrogen dioxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2020-01-01,01:00:00,69.24236,V ugm-3,19.575,V ugm-3 (FIDAS),16.156,V ugm-3 (Ref.eq)
2020-01-01,02:00:00,62.41148,V ugm-3,26.475,V ugm-3 (FIDAS),22.052,V ugm-3 (Ref.eq)
2020-01-01,03:00:00,63.00646,V ugm-3,22.05,V ugm-3 (FIDAS),17.925,V ugm-3 (Ref.eq)
2020-01-01,04:00:00,65.06798,V ugm-3,16.8,V ugm-3 (FIDAS),14.033,V ugm-3 (Ref.eq)
2020-01-01,05:00:00,64.14318,V ugm-3,16.375,V ugm-3 (FIDAS),13.326,V ugm-3 (Ref.eq)
2020-01-01,06:00:00,50.94988,V ugm-3,15.175,V ugm-3 (FIDAS),12.594,V ugm-3 (Ref.eq)
2020-01-01,07:00:00,51.27046,V ugm-3,14.675,V ugm-3 (FIDAS),12.5,V ugm-3 (Ref.eq)
2020-01-01,08:00:00,53.83027,V ugm-3,14.775,V ugm-3 (FIDAS),12.123,V ugm-3 (Ref.eq)
2020-01-01,09:00:00,25.86672,V ugm-3,12.175,V ugm-3 (FIDAS),9.458,V ugm-3 (Ref.eq)
2020-01-01,10:00:00,23.0176,V ugm-3,13.5,V ugm-3 (FIDAS),10.59,V ugm-3 (Ref.eq)
2020-01-01,11:00:00,11.56407,V ugm-3,15.95,V ugm-3 (FIDAS),12.524,V ugm-3 (Ref.eq)
2020-01-01,12:00:00,9.98838,V ugm-3,16.925,V ugm-3 (FIDAS),13.797,V ugm-3 (Ref.eq)
2020-01-01,13:00:00,10.57886,V ugm-3,18.025,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq)
2020-01-01,14:00:00,14.9052,V ugm-3,22.375,V ugm-3 (FIDAS),17.335,V ugm-3 (Ref.eq)
2020-01-01,15:00:00,18.43089,V ugm-3,22.4,V ugm-3 (FIDAS),17.335,V ugm-3 (Ref.eq)
2020-01-01,16:00:00,20.0917,V ugm-3,23,V ugm-3 (FIDAS),17.783,V ugm-3 (Ref.eq)
2020-01-01,17:00:00,14.40171,V ugm-3,22.075,V ugm-3 (FIDAS),18.137,V ugm-3 (Ref.eq)
2020-01-01,18:00:00,13.64883,V ugm-3,21.775,V ugm-3 (FIDAS),17.406,V ugm-3 (Ref.eq)
2020-01-01,19:00:00,11.2728,V ugm-3,18.3,V ugm-3 (FIDAS),14.67,V ugm-3 (Ref.eq)
2020-01-01,20:00:00,13.75376,V ugm-3,21.05,V ugm-3 (FIDAS),17.359,V ugm-3 (Ref.eq)
2020-01-01,21:00:00,16.93043,V ugm-3,23.45,V ugm-3 (FIDAS),18.939,V ugm-3 (Ref.eq)
2020-01-01,22:00:00,23.09449,V ugm-3,23.525,V ugm-3 (FIDAS),19.033,V ugm-3 (Ref.eq)
2020-01-01,23:00:00,16.82226,V ugm-3,22.625,V ugm-3 (FIDAS),18.137,V ugm-3 (Ref.eq)
2020-01-01,24:00:00,18.46659,V ugm-3,21.575,V ugm-3 (FIDAS),17.028,V ugm-3 (Ref.eq)
2020-01-02,01:00:00,17.66877,V ugm-3,15.725,V ugm-3 (FIDAS),11.132,V ugm-3 (Ref.eq)
2020-01-02,02:00:00,1.79095,V ugm-3,10.55,V ugm-3 (FIDAS),6.156,V ugm-3 (Ref.eq)
2020-01-02,03:00:00,0.9462,V ugm-3,11.85,V ugm-3 (FIDAS),6.085,V ugm-3 (Ref.eq)
2020-01-02,04:00:00,0.79633,V ugm-3,12.1,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq)
2020-01-02,05:00:00,1.19488,V ugm-3,14.525,V ugm-3 (FIDAS),7.005,V ugm-3 (Ref.eq)
2020-01-02,06:00:00,3.48197,V ugm-3,16,V ugm-3 (FIDAS),7.382,V ugm-3 (Ref.eq)
2020-01-02,07:00:00,4.67325,V ugm-3,16.85,V ugm-3 (FIDAS),7.571,V ugm-3 (Ref.eq)
2020-01-02,08:00:00,5.60838,V ugm-3,12.625,V ugm-3 (FIDAS),5.778,V ugm-3 (Ref.eq)
2020-01-02,09:00:00,5.758,V ugm-3,7.8,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq)
2020-01-02,10:00:00,5.81396,V ugm-3,8.55,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq)
2020-01-02,11:00:00,6.5551,V ugm-3,13.075,V ugm-3 (FIDAS),5.33,V ugm-3 (Ref.eq)
2020-01-02,12:00:00,8.78288,V ugm-3,11.45,V ugm-3 (FIDAS),4.953,V ugm-3 (Ref.eq)
2020-01-02,13:00:00,11.36998,V ugm-3,6.65,V ugm-3 (FIDAS),3.16,V ugm-3 (Ref.eq)
2020-01-02,14:00:00,10.07399,V ugm-3,2.525,V ugm-3 (FIDAS),1.392,V ugm-3 (Ref.eq)
2020-01-02,15:00:00,11.41256,V ugm-3,3,V ugm-3 (FIDAS),1.415,V ugm-3 (Ref.eq)
2020-01-02,16:00:00,13.55339,V ugm-3,4.825,V ugm-3 (FIDAS),2.524,V ugm-3 (Ref.eq)
2020-01-02,17:00:00,15.03771,V ugm-3,5.15,V ugm-3 (FIDAS),2.854,V ugm-3 (Ref.eq)
2020-01-02,18:00:00,11.41076,V ugm-3,4.35,V ugm-3 (FIDAS),2.5,V ugm-3 (Ref.eq)
2020-01-02,19:00:00,12.70392,V ugm-3,5.4,V ugm-3 (FIDAS),3.42,V ugm-3 (Ref.eq)
2020-01-02,20:00:00,10.51795,V ugm-3,5.05,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq)
2020-01-02,21:00:00,10.37554,V ugm-3,4.675,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq)
2020-01-02,22:00:00,9.43217,V ugm-3,4.525,V ugm-3 (FIDAS),2.807,V ugm-3 (Ref.eq)
2020-01-02,23:00:00,25.37042,V ugm-3,3.3,V ugm-3 (FIDAS),1.462,V ugm-3 (Ref.eq)
2020-01-02,24:00:00,23.9697,V ugm-3,11.05,V ugm-3 (FIDAS),5.778,V ugm-3 (Ref.eq)
2020-01-03,01:00:00,21.56015,V ugm-3,16.475,V ugm-3 (FIDAS),8.467,V ugm-3 (Ref.eq)
2020-01-03,02:00:00,17.91624,V ugm-3,15.3,V ugm-3 (FIDAS),7.665,V ugm-3 (Ref.eq)
2020-01-03,03:00:00,10.01895,V ugm-3,15.225,V ugm-3 (FIDAS),7.524,V ugm-3 (Ref.eq)
2020-01-03,04:00:00,11.65244,V ugm-3,13.525,V ugm-3 (FIDAS),6.84,V ugm-3 (Ref.eq)
2020-01-03,05:00:00,22.06566,V ugm-3,12.75,V ugm-3 (FIDAS),6.368,V ugm-3 (Ref.eq)
2020-01-03,06:00:00,17.06745,V ugm-3,10.125,V ugm-3 (FIDAS),5.354,V ugm-3 (Ref.eq)
2020-01-03,07:00:00,33.93588,V ugm-3,11.55,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq)
2020-01-03,08:00:00,44.45435,V ugm-3,12.75,V ugm-3 (FIDAS),5.991,V ugm-3 (Ref.eq)
2020-01-03,09:00:00,57.64298,V ugm-3,12.075,V ugm-3 (FIDAS),5.991,V ugm-3 (Ref.eq)
2020-01-03,10:00:00,62.2185,V ugm-3,13.95,V ugm-3 (FIDAS),6.722,V ugm-3 (Ref.eq)
2020-01-03,11:00:00,55.2266,V ugm-3,13.225,V ugm-3 (FIDAS),6.085,V ugm-3 (Ref.eq)
2020-01-03,12:00:00,44.49564,V ugm-3,10.9,V ugm-3 (FIDAS),5.236,V ugm-3 (Ref.eq)
2020-01-03,13:00:00,37.44316,V ugm-3,9.325,V ugm-3 (FIDAS),4.741,V ugm-3 (Ref.eq)
2020-01-03,14:00:00,42.01788,V ugm-3,10.525,V ugm-3 (FIDAS),5.731,V ugm-3 (Ref.eq)
2020-01-03,15:00:00,41.71825,V ugm-3,13.35,V ugm-3 (FIDAS),6.769,V ugm-3 (Ref.eq)
2020-01-03,16:00:00,37.17717,V ugm-3,12.4,V ugm-3 (FIDAS),6.439,V ugm-3 (Ref.eq)
2020-01-03,17:00:00,42.77884,V ugm-3,11.725,V ugm-3 (FIDAS),6.25,V ugm-3 (Ref.eq)
2020-01-03,18:00:00,42.00816,V ugm-3,12.925,V ugm-3 (FIDAS),7.052,V ugm-3 (Ref.eq)
2020-01-03,19:00:00,24.7866,V ugm-3,17.3,V ugm-3 (FIDAS),8.184,V ugm-3 (Ref.eq)
2020-01-03,20:00:00,30.27484,V ugm-3,10.275,V ugm-3 (FIDAS),5.684,V ugm-3 (Ref.eq)
2020-01-03,21:00:00,28.52838,V ugm-3,11.55,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq)
2020-01-03,22:00:00,29.91994,V ugm-3,10.05,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq)
2020-01-03,23:00:00,28.44984,V ugm-3,11,V ugm-3 (FIDAS),5.495,V ugm-3 (Ref.eq)
2020-01-03,24:00:00,23.9346,V ugm-3,11.55,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq)
2020-01-04,01:00:00,18.1317,V ugm-3,17.325,V ugm-3 (FIDAS),7.665,V ugm-3 (Ref.eq)
2020-01-04,02:00:00,9.78982,V ugm-3,10.675,V ugm-3 (FIDAS),5.613,V ugm-3 (Ref.eq)
2020-01-04,03:00:00,7.24697,V ugm-3,10.3,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq)
2020-01-04,04:00:00,8.39148,V ugm-3,9.85,V ugm-3 (FIDAS),4.835,V ugm-3 (Ref.eq)
2020-01-04,05:00:00,4.08046,V ugm-3,9.1,V ugm-3 (FIDAS),4.41,V ugm-3 (Ref.eq)
2020-01-04,06:00:00,5.96177,V ugm-3,8.025,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq)
2020-01-04,07:00:00,14.10814,V ugm-3,8.2,V ugm-3 (FIDAS),3.915,V ugm-3 (Ref.eq)
2020-01-04,08:00:00,15.97509,V ugm-3,8.6,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq)
2020-01-04,09:00:00,22.57808,V ugm-3,9.575,V ugm-3 (FIDAS),4.575,V ugm-3 (Ref.eq)
2020-01-04,10:00:00,26.61507,V ugm-3,10.025,V ugm-3 (FIDAS),4.646,V ugm-3 (Ref.eq)
2020-01-04,11:00:00,29.2271,V ugm-3,7.2,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq)
2020-01-04,12:00:00,26.73994,V ugm-3,4.55,V ugm-3 (FIDAS),2.547,V ugm-3 (Ref.eq)
2020-01-04,13:00:00,29.27756,V ugm-3,3.75,V ugm-3 (FIDAS),2.264,V ugm-3 (Ref.eq)
2020-01-04,14:00:00,25.39967,V ugm-3,5.65,V ugm-3 (FIDAS),3.325,V ugm-3 (Ref.eq)
2020-01-04,15:00:00,21.43964,V ugm-3,8.05,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq)
2020-01-04,16:00:00,24.01613,V ugm-3,7.85,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq)
2020-01-04,17:00:00,23.07492,V ugm-3,6.35,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq)
2020-01-04,18:00:00,19.21378,V ugm-3,7.2,V ugm-3 (FIDAS),4.198,V ugm-3 (Ref.eq)
2020-01-04,19:00:00,18.61308,V ugm-3,7.625,V ugm-3 (FIDAS),4.505,V ugm-3 (Ref.eq)
2020-01-04,20:00:00,19.45687,V ugm-3,7.225,V ugm-3 (FIDAS),4.505,V ugm-3 (Ref.eq)
2020-01-04,21:00:00,15.82961,V ugm-3,8.575,V ugm-3 (FIDAS),5.825,V ugm-3 (Ref.eq)
2020-01-04,22:00:00,12.00751,V ugm-3,8.175,V ugm-3 (FIDAS),5.684,V ugm-3 (Ref.eq)
2020-01-04,23:00:00,10.76669,V ugm-3,7.575,V ugm-3 (FIDAS),5.613,V ugm-3 (Ref.eq)
2020-01-04,24:00:00,8.98648,V ugm-3,7.25,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq)
2020-01-05,01:00:00,10.91911,V ugm-3,7.075,V ugm-3 (FIDAS),4.882,V ugm-3 (Ref.eq)
2020-01-05,02:00:00,6.08472,V ugm-3,7.325,V ugm-3 (FIDAS),5.495,V ugm-3 (Ref.eq)
2020-01-05,03:00:00,5.50865,V ugm-3,6.925,V ugm-3 (FIDAS),4.929,V ugm-3 (Ref.eq)
2020-01-05,04:00:00,6.15107,V ugm-3,6.025,V ugm-3 (FIDAS),4.458,V ugm-3 (Ref.eq)
2020-01-05,05:00:00,3.96978,V ugm-3,5,V ugm-3 (FIDAS),3.42,V ugm-3 (Ref.eq)
2020-01-05,06:00:00,4.863,V ugm-3,5.05,V ugm-3 (FIDAS),3.16,V ugm-3 (Ref.eq)
2020-01-05,07:00:00,4.61485,V ugm-3,4.025,V ugm-3 (FIDAS),2.665,V ugm-3 (Ref.eq)
2020-01-05,08:00:00,8.23651,V ugm-3,2.025,V ugm-3 (FIDAS),1.179,V ugm-3 (Ref.eq)
2020-01-05,09:00:00,9.22601,V ugm-3,3.85,V ugm-3 (FIDAS),2.288,V ugm-3 (Ref.eq)
2020-01-05,10:00:00,7.6923,V ugm-3,3.9,V ugm-3 (FIDAS),2.406,V ugm-3 (Ref.eq)
2020-01-05,11:00:00,10.56746,V ugm-3,4.825,V ugm-3 (FIDAS),2.594,V ugm-3 (Ref.eq)
2020-01-05,12:00:00,8.13979,V ugm-3,4.725,V ugm-3 (FIDAS),2.807,V ugm-3 (Ref.eq)
2020-01-05,13:00:00,11.5602,V ugm-3,3.775,V ugm-3 (FIDAS),2.5,V ugm-3 (Ref.eq)
2020-01-05,14:00:00,11.95594,V ugm-3,4.1,V ugm-3 (FIDAS),2.689,V ugm-3 (Ref.eq)
2020-01-05,15:00:00,14.63544,V ugm-3,3.35,V ugm-3 (FIDAS),2.193,V ugm-3 (Ref.eq)
2020-01-05,16:00:00,16.31954,V ugm-3,3.425,V ugm-3 (FIDAS),2.311,V ugm-3 (Ref.eq)
2020-01-05,17:00:00,14.23601,V ugm-3,3.975,V ugm-3 (FIDAS),2.854,V ugm-3 (Ref.eq)
2020-01-05,18:00:00,15.73359,V ugm-3,4.775,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq)
2020-01-05,19:00:00,13.98506,V ugm-3,5.275,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq)
2020-01-05,20:00:00,11.15856,V ugm-3,7.375,V ugm-3 (FIDAS),4.575,V ugm-3 (Ref.eq)
2020-01-05,21:00:00,8.48098,V ugm-3,9.2,V ugm-3 (FIDAS),4.764,V ugm-3 (Ref.eq)
2020-01-05,22:00:00,6.19737,V ugm-3,9.8,V ugm-3 (FIDAS),4.292,V ugm-3 (Ref.eq)
2020-01-05,23:00:00,5.05939,V ugm-3,8.85,V ugm-3 (FIDAS),4.08,V ugm-3 (Ref.eq)
2020-01-05,24:00:00,4.31436,V ugm-3,5.375,V ugm-3 (FIDAS),3.184,V ugm-3 (Ref.eq)
2020-01-06,01:00:00,1.9852,V ugm-3,3.9,V ugm-3 (FIDAS),2.288,V ugm-3 (Ref.eq)
2020-01-06,02:00:00,0.92957,V ugm-3,4.375,V ugm-3 (FIDAS),1.958,V ugm-3 (Ref.eq)
2020-01-06,03:00:00,2.18486,V ugm-3,4.525,V ugm-3 (FIDAS),2.146,V ugm-3 (Ref.eq)
2020-01-06,04:00:00,1.58932,V ugm-3,4.1,V ugm-3 (FIDAS),1.792,V ugm-3 (Ref.eq)
2020-01-06,05:00:00,1.88792,V ugm-3,3,V ugm-3 (FIDAS),1.392,V ugm-3 (Ref.eq)
2020-01-06,06:00:00,6.1027,V ugm-3,3.425,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq)
2020-01-06,07:00:00,6.79511,V ugm-3,4.175,V ugm-3 (FIDAS),2.217,V ugm-3 (Ref.eq)
2020-01-06,08:00:00,13.24883,V ugm-3,5.45,V ugm-3 (FIDAS),2.807,V ugm-3 (Ref.eq)
2020-01-06,09:00:00,13.38961,V ugm-3,7.55,V ugm-3 (FIDAS),3.443,V ugm-3 (Ref.eq)
2020-01-06,10:00:00,9.57252,V ugm-3,8.725,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq)
2020-01-06,11:00:00,8.9281,V ugm-3,6.55,V ugm-3 (FIDAS),4.198,V ugm-3 (Ref.eq)
2020-01-06,12:00:00,10.16839,V ugm-3,2.675,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq)
2020-01-06,13:00:00,14.82797,V ugm-3,4.2,V ugm-3 (FIDAS),2.5,V ugm-3 (Ref.eq)
2020-01-06,14:00:00,28.12457,V ugm-3,5,V ugm-3 (FIDAS),2.995,V ugm-3 (Ref.eq)
2020-01-06,15:00:00,38.63901,V ugm-3,9.425,V ugm-3 (FIDAS),5.047,V ugm-3 (Ref.eq)
2020-01-06,16:00:00,35.72004,V ugm-3,14.675,V ugm-3 (FIDAS),6.958,V ugm-3 (Ref.eq)
2020-01-06,17:00:00,34.86737,V ugm-3,14.9,V ugm-3 (FIDAS),7.217,V ugm-3 (Ref.eq)
2020-01-06,18:00:00,42.95398,V ugm-3,16.225,V ugm-3 (FIDAS),8.349,V ugm-3 (Ref.eq)
2020-01-06,19:00:00,34.91238,V ugm-3,16.15,V ugm-3 (FIDAS),8.42,V ugm-3 (Ref.eq)
2020-01-06,20:00:00,23.50658,V ugm-3,19.625,V ugm-3 (FIDAS),9.08,V ugm-3 (Ref.eq)
2020-01-06,21:00:00,21.66975,V ugm-3,17.975,V ugm-3 (FIDAS),8.373,V ugm-3 (Ref.eq)
2020-01-06,22:00:00,16.55774,V ugm-3,16.35,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq)
2020-01-06,23:00:00,12.39229,V ugm-3,17.2,V ugm-3 (FIDAS),8.302,V ugm-3 (Ref.eq)
2020-01-06,24:00:00,8.62641,V ugm-3,18.525,V ugm-3 (FIDAS),8.915,V ugm-3 (Ref.eq)
2020-01-07,01:00:00,7.53543,V ugm-3,19.3,V ugm-3 (FIDAS),9.363,V ugm-3 (Ref.eq)
2020-01-07,02:00:00,5.09002,V ugm-3,19.2,V ugm-3 (FIDAS),9.222,V ugm-3 (Ref.eq)
2020-01-07,03:00:00,3.17212,V ugm-3,18.225,V ugm-3 (FIDAS),8.656,V ugm-3 (Ref.eq)
2020-01-07,04:00:00,1.93353,V ugm-3,15.55,V ugm-3 (FIDAS),7.476,V ugm-3 (Ref.eq)
2020-01-07,05:00:00,2.97599,V ugm-3,14.1,V ugm-3 (FIDAS),7.099,V ugm-3 (Ref.eq)
2020-01-07,06:00:00,5.30606,V ugm-3,11.825,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq)
2020-01-07,07:00:00,11.25656,V ugm-3,9.575,V ugm-3 (FIDAS),5.613,V ugm-3 (Ref.eq)
2020-01-07,08:00:00,16.41116,V ugm-3,9.725,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq)
2020-01-07,09:00:00,24.15038,V ugm-3,9.175,V ugm-3 (FIDAS),5.967,V ugm-3 (Ref.eq)
2020-01-07,10:00:00,21.7167,V ugm-3,6.125,V ugm-3 (FIDAS),3.726,V ugm-3 (Ref.eq)
2020-01-07,11:00:00,13.81739,V ugm-3,5.15,V ugm-3 (FIDAS),3.184,V ugm-3 (Ref.eq)
2020-01-07,12:00:00,11.25611,V ugm-3,5.075,V ugm-3 (FIDAS),3.349,V ugm-3 (Ref.eq)
2020-01-07,13:00:00,10.06538,V ugm-3,6.55,V ugm-3 (FIDAS),4.198,V ugm-3 (Ref.eq)
2020-01-07,14:00:00,9.62091,V ugm-3,6.7,V ugm-3 (FIDAS),4.41,V ugm-3 (Ref.eq)
2020-01-07,15:00:00,9.47145,V ugm-3,5.45,V ugm-3 (FIDAS),3.373,V ugm-3 (Ref.eq)
2020-01-07,16:00:00,10.01531,V ugm-3,4.825,V ugm-3 (FIDAS),2.948,V ugm-3 (Ref.eq)
2020-01-07,17:00:00,10.51295,V ugm-3,4.6,V ugm-3 (FIDAS),2.594,V ugm-3 (Ref.eq)
2020-01-07,18:00:00,14.28002,V ugm-3,4.775,V ugm-3 (FIDAS),2.759,V ugm-3 (Ref.eq)
2020-01-07,19:00:00,13.73749,V ugm-3,5,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq)
2020-01-07,20:00:00,11.40609,V ugm-3,19.925,V ugm-3 (FIDAS),11.25,V ugm-3 (Ref.eq)
2020-01-07,21:00:00,6.25097,V ugm-3,26.225,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq)
2020-01-07,22:00:00,7.29062,V ugm-3,27.075,V ugm-3 (FIDAS),15.071,V ugm-3 (Ref.eq)
2020-01-07,23:00:00,5.55647,V ugm-3,16.625,V ugm-3 (FIDAS),9.316,V ugm-3 (Ref.eq)
2020-01-07,24:00:00,6.69462,V ugm-3,14.9,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq)
2020-01-08,01:00:00,3.9622,V ugm-3,22.325,V ugm-3 (FIDAS),11.368,V ugm-3 (Ref.eq)
2020-01-08,02:00:00,5.14992,V ugm-3,18.275,V ugm-3 (FIDAS),9.552,V ugm-3 (Ref.eq)
2020-01-08,03:00:00,3.11942,V ugm-3,15.45,V ugm-3 (FIDAS),7.995,V ugm-3 (Ref.eq)
2020-01-08,04:00:00,3.76372,V ugm-3,12.925,V ugm-3 (FIDAS),6.863,V ugm-3 (Ref.eq)
2020-01-08,05:00:00,7.37735,V ugm-3,16.825,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq)
2020-01-08,06:00:00,11.6412,V ugm-3,13,V ugm-3 (FIDAS),6.297,V ugm-3 (Ref.eq)
2020-01-08,07:00:00,16.39108,V ugm-3,11.225,V ugm-3 (FIDAS),5.778,V ugm-3 (Ref.eq)
2020-01-08,08:00:00,33.66418,V ugm-3,11.475,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq)
2020-01-08,09:00:00,37.27879,V ugm-3,12.525,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq)
2020-01-08,10:00:00,29.10966,V ugm-3,7.65,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq)
2020-01-08,11:00:00,36.09458,V ugm-3,7.6,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq)
2020-01-08,12:00:00,29.21466,V ugm-3,7.7,V ugm-3 (FIDAS),4.505,V ugm-3 (Ref.eq)
2020-01-08,13:00:00,32.63493,V ugm-3,10.075,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq)
2020-01-08,14:00:00,33.72201,V ugm-3,9.975,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq)
2020-01-08,15:00:00,30.60588,V ugm-3,12.65,V ugm-3 (FIDAS),6.722,V ugm-3 (Ref.eq)
2020-01-08,16:00:00,39.01552,V ugm-3,7.025,V ugm-3 (FIDAS),3.915,V ugm-3 (Ref.eq)
2020-01-08,17:00:00,55.70618,V ugm-3,8.225,V ugm-3 (FIDAS),4.764,V ugm-3 (Ref.eq)
2020-01-08,18:00:00,56.94054,V ugm-3,7.65,V ugm-3 (FIDAS),5.307,V ugm-3 (Ref.eq)
2020-01-08,19:00:00,48.36551,V ugm-3,5.775,V ugm-3 (FIDAS),3.939,V ugm-3 (Ref.eq)
2020-01-08,20:00:00,43.17583,V ugm-3,6.15,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq)
2020-01-08,21:00:00,58.85309,V ugm-3,7.85,V ugm-3 (FIDAS),4.976,V ugm-3 (Ref.eq)
2020-01-08,22:00:00,46.13249,V ugm-3,8.925,V ugm-3 (FIDAS),4.929,V ugm-3 (Ref.eq)
2020-01-08,23:00:00,54.29747,V ugm-3,9.125,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq)
2020-01-08,24:00:00,29.09979,V ugm-3,11.7,V ugm-3 (FIDAS),6.25,V ugm-3 (Ref.eq)
2020-01-09,01:00:00,19.63643,V ugm-3,10.875,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq)
2020-01-09,02:00:00,15.94651,V ugm-3,10.45,V ugm-3 (FIDAS),5.33,V ugm-3 (Ref.eq)
2020-01-09,03:00:00,12.80055,V ugm-3,11,V ugm-3 (FIDAS),5.425,V ugm-3 (Ref.eq)
2020-01-09,04:00:00,11.46584,V ugm-3,10.75,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq)
2020-01-09,05:00:00,21.70006,V ugm-3,10.325,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq)
2020-01-09,06:00:00,28.03755,V ugm-3,11.55,V ugm-3 (FIDAS),7.123,V ugm-3 (Ref.eq)
2020-01-09,07:00:00,45.00204,V ugm-3,13.675,V ugm-3 (FIDAS),7.618,V ugm-3 (Ref.eq)
2020-01-09,08:00:00,63.56808,V ugm-3,17.125,V ugm-3 (FIDAS),7.217,V ugm-3 (Ref.eq)
2020-01-09,09:00:00,67.99838,V ugm-3,12.525,V ugm-3 (FIDAS),4.552,V ugm-3 (Ref.eq)
2020-01-09,10:00:00,66.13249,V ugm-3,7.6,V ugm-3 (FIDAS),3.137,V ugm-3 (Ref.eq)
2020-01-09,11:00:00,57.86136,V ugm-3,6.25,V ugm-3 (FIDAS),2.5,V ugm-3 (Ref.eq)
2020-01-09,12:00:00,25.70779,V ugm-3,4.775,V ugm-3 (FIDAS),1.58,V ugm-3 (Ref.eq)
2020-01-09,13:00:00,34.90628,V ugm-3,4.7,V ugm-3 (FIDAS),2.075,V ugm-3 (Ref.eq)
2020-01-09,14:00:00,36.93006,V ugm-3,3.875,V ugm-3 (FIDAS),1.769,V ugm-3 (Ref.eq)
2020-01-09,15:00:00,54.20293,V ugm-3,3.675,V ugm-3 (FIDAS),2.146,V ugm-3 (Ref.eq)
2020-01-09,16:00:00,80.93368,V ugm-3,4.4,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq)
2020-01-09,17:00:00,99.94453,V ugm-3,7.7,V ugm-3 (FIDAS),4.505,V ugm-3 (Ref.eq)
2020-01-09,18:00:00,79.21234,V ugm-3,9.575,V ugm-3 (FIDAS),6.274,V ugm-3 (Ref.eq)
2020-01-09,19:00:00,83.22396,V ugm-3,13.025,V ugm-3 (FIDAS),9.764,V ugm-3 (Ref.eq)
2020-01-09,20:00:00,94.67082,V ugm-3,12.8,V ugm-3 (FIDAS),9.057,V ugm-3 (Ref.eq)
2020-01-09,21:00:00,97.39646,V ugm-3,13.325,V ugm-3 (FIDAS),9.458,V ugm-3 (Ref.eq)
2020-01-09,22:00:00,90.5974,V ugm-3,14.05,V ugm-3 (FIDAS),10.991,V ugm-3 (Ref.eq)
2020-01-09,23:00:00,93.35566,V ugm-3,16.55,V ugm-3 (FIDAS),12.972,V ugm-3 (Ref.eq)
2020-01-09,24:00:00,84.90069,V ugm-3,15.95,V ugm-3 (FIDAS),12.783,V ugm-3 (Ref.eq)
2020-01-10,01:00:00,86.15553,V ugm-3,19.05,V ugm-3 (FIDAS),14.859,V ugm-3 (Ref.eq)
2020-01-10,02:00:00,75.24561,V ugm-3,17.425,V ugm-3 (FIDAS),13.726,V ugm-3 (Ref.eq)
