Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Townhead",,,,,
Latitude,,55.865782,,,,,,
Longitude,,-4.243631,,,,,,
Site Type,,Urban Background,,,,,,
Zone,,Central Scotland,,,,,,
Agglomeration,,Glasgow Urban Area,,,,,,
Local Authority,,"Glasgow",,,,,,
Date,Time,"Nitrogen dioxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2021-03-21,14:00:00,6.15643,V ugm-3,5.45,V ugm-3 (FIDAS),2.005,V ugm-3 (Ref.eq)
2021-03-21,15:00:00,6.68877,V ugm-3,6.175,V ugm-3 (FIDAS),2.854,V ugm-3 (Ref.eq)
2021-03-21,16:00:00,6.59659,V ugm-3,5.4,V ugm-3 (FIDAS),2.406,V ugm-3 (Ref.eq)
2021-03-21,17:00:00,6.84181,V ugm-3,5.425,V ugm-3 (FIDAS),2.17,V ugm-3 (Ref.eq)
2021-03-21,18:00:00,10.51032,V ugm-3,4.6,V ugm-3 (FIDAS),2.028,V ugm-3 (Ref.eq)
2021-03-21,19:00:00,15.35225,V ugm-3,4.75,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq)
2021-03-21,20:00:00,17.35845,V ugm-3,6.075,V ugm-3 (FIDAS),3.09,V ugm-3 (Ref.eq)
2021-03-21,21:00:00,14.37548,V ugm-3,6.125,V ugm-3 (FIDAS),3.373,V ugm-3 (Ref.eq)
2021-03-21,22:00:00,17.65377,V ugm-3,6.8,V ugm-3 (FIDAS),3.703,V ugm-3 (Ref.eq)
2021-03-21,23:00:00,13.6424,V ugm-3,3.95,V ugm-3 (FIDAS),2.146,V ugm-3 (Ref.eq)
2021-03-21,24:00:00,10.1206,V ugm-3,2.6,V ugm-3 (FIDAS),1.132,V ugm-3 (Ref.eq)
2021-03-22,01:00:00,5.41269,V ugm-3,2.275,V ugm-3 (FIDAS),0.92,V ugm-3 (Ref.eq)
2021-03-22,02:00:00,5.1355,V ugm-3,1.675,V ugm-3 (FIDAS),0.92,V ugm-3 (Ref.eq)
2021-03-22,03:00:00,4.25413,V ugm-3,1.45,V ugm-3 (FIDAS),1.179,V ugm-3 (Ref.eq)
2021-03-22,04:00:00,4.45037,V ugm-3,0.85,V ugm-3 (FIDAS),0.542,V ugm-3 (Ref.eq)
2021-03-22,05:00:00,4.05897,V ugm-3,1.5,V ugm-3 (FIDAS),0.991,V ugm-3 (Ref.eq)
2021-03-22,06:00:00,7.58085,V ugm-3,2.825,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq)
2021-03-22,07:00:00,13.15723,V ugm-3,4.675,V ugm-3 (FIDAS),2.406,V ugm-3 (Ref.eq)
2021-03-22,08:00:00,22.45027,V ugm-3,6.825,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq)
2021-03-22,09:00:00,22.7346,V ugm-3,10.65,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq)
2021-03-22,10:00:00,16.91487,V ugm-3,9.25,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq)
2021-03-22,11:00:00,14.22399,V ugm-3,10.375,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq)
2021-03-22,12:00:00,10.85087,V ugm-3,12.675,V ugm-3 (FIDAS),4.67,V ugm-3 (Ref.eq)
2021-03-22,13:00:00,11.8745,V ugm-3,9.95,V ugm-3 (FIDAS),3.726,V ugm-3 (Ref.eq)
2021-03-22,14:00:00,9.62593,V ugm-3,8.825,V ugm-3 (FIDAS),2.571,V ugm-3 (Ref.eq)
2021-03-22,15:00:00,8.7962,V ugm-3,10.825,V ugm-3 (FIDAS),3.561,V ugm-3 (Ref.eq)
2021-03-22,16:00:00,15.73994,V ugm-3,9.3,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq)
2021-03-22,17:00:00,15.25377,V ugm-3,8.95,V ugm-3 (FIDAS),3.915,V ugm-3 (Ref.eq)
2021-03-22,18:00:00,17.85096,V ugm-3,8.725,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq)
2021-03-22,19:00:00,18.34238,V ugm-3,7.475,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq)
2021-03-22,20:00:00,16.24131,V ugm-3,7.575,V ugm-3 (FIDAS),3.443,V ugm-3 (Ref.eq)
2021-03-22,21:00:00,16.48522,V ugm-3,9,V ugm-3 (FIDAS),4.41,V ugm-3 (Ref.eq)
2021-03-22,22:00:00,16.82787,V ugm-3,8.05,V ugm-3 (FIDAS),4.788,V ugm-3 (Ref.eq)
2021-03-22,23:00:00,13.40384,V ugm-3,9.925,V ugm-3 (FIDAS),6.368,V ugm-3 (Ref.eq)
2021-03-22,24:00:00,15.1646,V ugm-3,10.65,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq)
2021-03-23,01:00:00,12.39621,V ugm-3,8.175,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq)
2021-03-23,02:00:00,10.30872,V ugm-3,7.7,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq)
2021-03-23,03:00:00,7.09528,V ugm-3,7.1,V ugm-3 (FIDAS),5.212,V ugm-3 (Ref.eq)
2021-03-23,04:00:00,6.90007,V ugm-3,20.625,V ugm-3 (FIDAS),17.099,V ugm-3 (Ref.eq)
2021-03-23,05:00:00,5.18629,V ugm-3,13.6,V ugm-3 (FIDAS),11.344,V ugm-3 (Ref.eq)
2021-03-23,06:00:00,10.81192,V ugm-3,7.175,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq)
2021-03-23,07:00:00,15.21703,V ugm-3,7.95,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq)
2021-03-23,08:00:00,21.33362,V ugm-3,7.175,V ugm-3 (FIDAS),4.693,V ugm-3 (Ref.eq)
2021-03-23,09:00:00,21.32904,V ugm-3,10.6,V ugm-3 (FIDAS),4.104,V ugm-3 (Ref.eq)
2021-03-23,10:00:00,20.59794,V ugm-3,10.425,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq)
2021-03-23,11:00:00,18.05288,V ugm-3,12.2,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq)
2021-03-23,12:00:00,13.89097,V ugm-3,13.225,V ugm-3 (FIDAS),3.514,V ugm-3 (Ref.eq)
2021-03-23,13:00:00,12.07796,V ugm-3,19.25,V ugm-3 (FIDAS),3.915,V ugm-3 (Ref.eq)
2021-03-23,14:00:00,11.63575,V ugm-3,19.3,V ugm-3 (FIDAS),4.292,V ugm-3 (Ref.eq)
2021-03-23,15:00:00,12.81307,V ugm-3,17.175,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq)
2021-03-23,16:00:00,16.6984,V ugm-3,12.2,V ugm-3 (FIDAS),4.591,V ugm-3 (Ref.eq)
2021-03-23,17:00:00,18.3475,V ugm-3,11.375,V ugm-3 (FIDAS),5.118,V ugm-3 (Ref.eq)
2021-03-23,18:00:00,18.93616,V ugm-3,13.25,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq)
2021-03-23,19:00:00,13.99478,V ugm-3,13.025,V ugm-3 (FIDAS),6.462,V ugm-3 (Ref.eq)
2021-03-23,20:00:00,11.98733,V ugm-3,6.95,V ugm-3 (FIDAS),3.561,V ugm-3 (Ref.eq)
2021-03-23,21:00:00,13.70169,V ugm-3,7.95,V ugm-3 (FIDAS),3.797,V ugm-3 (Ref.eq)
2021-03-23,22:00:00,13.799,V ugm-3,9.65,V ugm-3 (FIDAS),4.67,V ugm-3 (Ref.eq)
2021-03-23,23:00:00,8.6607,V ugm-3,9.8,V ugm-3 (FIDAS),4.741,V ugm-3 (Ref.eq)
2021-03-23,24:00:00,6.60508,V ugm-3,13.4,V ugm-3 (FIDAS),6.156,V ugm-3 (Ref.eq)
2021-03-24,01:00:00,8.41903,V ugm-3,15.175,V ugm-3 (FIDAS),6.745,V ugm-3 (Ref.eq)
2021-03-24,02:00:00,8.29007,V ugm-3,15.375,V ugm-3 (FIDAS),6.958,V ugm-3 (Ref.eq)
2021-03-24,03:00:00,7.09726,V ugm-3,13.5,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq)
2021-03-24,04:00:00,5.82365,V ugm-3,12.225,V ugm-3 (FIDAS),6.297,V ugm-3 (Ref.eq)
2021-03-24,05:00:00,3.61996,V ugm-3,13.55,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq)
2021-03-24,06:00:00,6.6562,V ugm-3,13.225,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq)
2021-03-24,07:00:00,11.20925,V ugm-3,14.8,V ugm-3 (FIDAS),7.382,V ugm-3 (Ref.eq)
2021-03-24,08:00:00,14.1903,V ugm-3,13.5,V ugm-3 (FIDAS),6.91,V ugm-3 (Ref.eq)
2021-03-24,09:00:00,15.41294,V ugm-3,13.825,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq)
2021-03-24,10:00:00,9.92619,V ugm-3,13.75,V ugm-3 (FIDAS),5.991,V ugm-3 (Ref.eq)
2021-03-24,11:00:00,8.21393,V ugm-3,12.8,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq)
2021-03-24,12:00:00,6.89377,V ugm-3,12.675,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq)
2021-03-24,13:00:00,10.11962,V ugm-3,14.225,V ugm-3 (FIDAS),5.259,V ugm-3 (Ref.eq)
2021-03-24,14:00:00,8.45854,V ugm-3,11.025,V ugm-3 (FIDAS),4.363,V ugm-3 (Ref.eq)
2021-03-24,15:00:00,11.49659,V ugm-3,13.225,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq)
2021-03-24,16:00:00,12.86873,V ugm-3,14.95,V ugm-3 (FIDAS),4.67,V ugm-3 (Ref.eq)
2021-03-24,17:00:00,14.1907,V ugm-3,10.375,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq)
2021-03-24,18:00:00,11.6479,V ugm-3,6.125,V ugm-3 (FIDAS),3.09,V ugm-3 (Ref.eq)
2021-03-24,19:00:00,15.41817,V ugm-3,3.925,V ugm-3 (FIDAS),2.571,V ugm-3 (Ref.eq)
2021-03-24,20:00:00,16.35045,V ugm-3,7,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq)
2021-03-24,21:00:00,15.07744,V ugm-3,9.2,V ugm-3 (FIDAS),4.67,V ugm-3 (Ref.eq)
2021-03-24,22:00:00,17.57349,V ugm-3,10.125,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq)
2021-03-24,23:00:00,9.88869,V ugm-3,9.925,V ugm-3 (FIDAS),4.67,V ugm-3 (Ref.eq)
2021-03-24,24:00:00,9.74201,V ugm-3,11.4,V ugm-3 (FIDAS),5.401,V ugm-3 (Ref.eq)
2021-03-25,01:00:00,9.73019,V ugm-3,11.55,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq)
2021-03-25,02:00:00,6.26666,V ugm-3,11.7,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq)
2021-03-25,03:00:00,5.23857,V ugm-3,11.525,V ugm-3 (FIDAS),6.557,V ugm-3 (Ref.eq)
2021-03-25,04:00:00,6.07166,V ugm-3,10.625,V ugm-3 (FIDAS),6.722,V ugm-3 (Ref.eq)
2021-03-25,05:00:00,6.85449,V ugm-3,10.4,V ugm-3 (FIDAS),6.392,V ugm-3 (Ref.eq)
2021-03-25,06:00:00,11.36089,V ugm-3,11,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq)
2021-03-25,07:00:00,10.52759,V ugm-3,11.275,V ugm-3 (FIDAS),6.203,V ugm-3 (Ref.eq)
2021-03-25,08:00:00,18.25951,V ugm-3,11.575,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq)
2021-03-25,09:00:00,23.10433,V ugm-3,10.55,V ugm-3 (FIDAS),5.142,V ugm-3 (Ref.eq)
2021-03-25,10:00:00,18.79428,V ugm-3,8.325,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq)
2021-03-25,11:00:00,13.40983,V ugm-3,7.05,V ugm-3 (FIDAS),3.797,V ugm-3 (Ref.eq)
2021-03-25,12:00:00,13.21496,V ugm-3,6.425,V ugm-3 (FIDAS),3.137,V ugm-3 (Ref.eq)
2021-03-25,13:00:00,10.7138,V ugm-3,7.025,V ugm-3 (FIDAS),3.656,V ugm-3 (Ref.eq)
2021-03-25,14:00:00,14.48908,V ugm-3,7.575,V ugm-3 (FIDAS),4.222,V ugm-3 (Ref.eq)
2021-03-25,15:00:00,22.47076,V ugm-3,7.275,V ugm-3 (FIDAS),4.127,V ugm-3 (Ref.eq)
2021-03-25,16:00:00,23.10433,V ugm-3,8.425,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq)
2021-03-25,17:00:00,20.36587,V ugm-3,9.475,V ugm-3 (FIDAS),5.708,V ugm-3 (Ref.eq)
2021-03-25,18:00:00,16.99025,V ugm-3,8.275,V ugm-3 (FIDAS),5.024,V ugm-3 (Ref.eq)
2021-03-25,19:00:00,16.74682,V ugm-3,8.275,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq)
2021-03-25,20:00:00,15.42499,V ugm-3,6.025,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq)
2021-03-25,21:00:00,11.60453,V ugm-3,7.425,V ugm-3 (FIDAS),4.599,V ugm-3 (Ref.eq)
2021-03-25,22:00:00,8.37373,V ugm-3,7,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq)
2021-03-25,23:00:00,11.11557,V ugm-3,8.375,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq)
2021-03-25,24:00:00,10.3321,V ugm-3,6.275,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq)
2021-03-26,01:00:00,9.79708,V ugm-3,10.95,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq)
2021-03-26,02:00:00,7.98502,V ugm-3,11.275,V ugm-3 (FIDAS),7.052,V ugm-3 (Ref.eq)
2021-03-26,03:00:00,8.17991,V ugm-3,13.25,V ugm-3 (FIDAS),7.594,V ugm-3 (Ref.eq)
2021-03-26,04:00:00,7.15204,V ugm-3,12.375,V ugm-3 (FIDAS),7.429,V ugm-3 (Ref.eq)
2021-03-26,05:00:00,9.94297,V ugm-3,9.275,V ugm-3 (FIDAS),5.778,V ugm-3 (Ref.eq)
2021-03-26,06:00:00,9.94319,V ugm-3,9.7,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq)
2021-03-26,07:00:00,10.38418,V ugm-3,6.325,V ugm-3 (FIDAS),3.09,V ugm-3 (Ref.eq)
2021-03-26,08:00:00,17.72912,V ugm-3,2.275,V ugm-3 (FIDAS),1.014,V ugm-3 (Ref.eq)
2021-03-26,09:00:00,24.1923,V ugm-3,3.325,V ugm-3 (FIDAS),1.368,V ugm-3 (Ref.eq)
2021-03-26,10:00:00,17.57637,V ugm-3,3.8,V ugm-3 (FIDAS),1.462,V ugm-3 (Ref.eq)
2021-03-26,11:00:00,12.72196,V ugm-3,4.45,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq)
2021-03-26,12:00:00,7.63052,V ugm-3,4.85,V ugm-3 (FIDAS),1.745,V ugm-3 (Ref.eq)
2021-03-26,13:00:00,10.86355,V ugm-3,6.1,V ugm-3 (FIDAS),2.288,V ugm-3 (Ref.eq)
2021-03-26,14:00:00,9.59002,V ugm-3,6.425,V ugm-3 (FIDAS),2.123,V ugm-3 (Ref.eq)
2021-03-26,15:00:00,8.50962,V ugm-3,5.175,V ugm-3 (FIDAS),2.028,V ugm-3 (Ref.eq)
2021-03-26,16:00:00,9.14815,V ugm-3,5.075,V ugm-3 (FIDAS),2.005,V ugm-3 (Ref.eq)
2021-03-26,17:00:00,12.72992,V ugm-3,5.175,V ugm-3 (FIDAS),2.005,V ugm-3 (Ref.eq)
2021-03-26,18:00:00,18.07211,V ugm-3,4.925,V ugm-3 (FIDAS),2.594,V ugm-3 (Ref.eq)
2021-03-26,19:00:00,17.04712,V ugm-3,6.3,V ugm-3 (FIDAS),3.349,V ugm-3 (Ref.eq)
2021-03-26,20:00:00,17.48833,V ugm-3,5.4,V ugm-3 (FIDAS),2.901,V ugm-3 (Ref.eq)
2021-03-26,21:00:00,10.72717,V ugm-3,2.2,V ugm-3 (FIDAS),1.297,V ugm-3 (Ref.eq)
2021-03-26,22:00:00,9.69754,V ugm-3,2.9,V ugm-3 (FIDAS),1.557,V ugm-3 (Ref.eq)
2021-03-26,23:00:00,9.89486,V ugm-3,6.275,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq)
2021-03-26,24:00:00,9.50287,V ugm-3,13,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq)
2021-03-27,01:00:00,6.01184,V ugm-3,10.675,V ugm-3 (FIDAS),5.519,V ugm-3 (Ref.eq)
2021-03-27,02:00:00,3.96784,V ugm-3,10.625,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq)
2021-03-27,03:00:00,8.52643,V ugm-3,5.375,V ugm-3 (FIDAS),2.854,V ugm-3 (Ref.eq)
2021-03-27,04:00:00,4.26218,V ugm-3,2.1,V ugm-3 (FIDAS),1.25,V ugm-3 (Ref.eq)
2021-03-27,05:00:00,8.28135,V ugm-3,4.3,V ugm-3 (FIDAS),1.58,V ugm-3 (Ref.eq)
2021-03-27,06:00:00,8.3299,V ugm-3,4.7,V ugm-3 (FIDAS),2.146,V ugm-3 (Ref.eq)
2021-03-27,07:00:00,10.72942,V ugm-3,2.325,V ugm-3 (FIDAS),1.061,V ugm-3 (Ref.eq)
2021-03-27,08:00:00,11.26491,V ugm-3,2.375,V ugm-3 (FIDAS),1.038,V ugm-3 (Ref.eq)
2021-03-27,09:00:00,13.36616,V ugm-3,4.275,V ugm-3 (FIDAS),1.958,V ugm-3 (Ref.eq)
2021-03-27,10:00:00,10.08133,V ugm-3,11,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq)
2021-03-27,11:00:00,13.75761,V ugm-3,11.65,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq)
2021-03-27,12:00:00,10.62514,V ugm-3,13.725,V ugm-3 (FIDAS),6.109,V ugm-3 (Ref.eq)
2021-03-27,13:00:00,10.52271,V ugm-3,13.15,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq)
2021-03-27,14:00:00,8.61822,V ugm-3,10.05,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq)
2021-03-27,15:00:00,13.27392,V ugm-3,12.375,V ugm-3 (FIDAS),5.354,V ugm-3 (Ref.eq)
2021-03-27,16:00:00,11.21821,V ugm-3,11.075,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq)
2021-03-27,17:00:00,10.72896,V ugm-3,10.75,V ugm-3 (FIDAS),5.401,V ugm-3 (Ref.eq)
2021-03-27,18:00:00,8.52412,V ugm-3,8.95,V ugm-3 (FIDAS),4.859,V ugm-3 (Ref.eq)
2021-03-27,19:00:00,9.21105,V ugm-3,7.7,V ugm-3 (FIDAS),4.741,V ugm-3 (Ref.eq)
2021-03-27,20:00:00,8.08412,V ugm-3,6.05,V ugm-3 (FIDAS),3.797,V ugm-3 (Ref.eq)
2021-03-27,21:00:00,9.30978,V ugm-3,7.875,V ugm-3 (FIDAS),4.953,V ugm-3 (Ref.eq)
2021-03-27,22:00:00,8.62215,V ugm-3,9.7,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq)
2021-03-27,23:00:00,9.11255,V ugm-3,10.325,V ugm-3 (FIDAS),6.203,V ugm-3 (Ref.eq)
2021-03-27,24:00:00,7.59395,V ugm-3,9.125,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq)
2021-03-28,01:00:00,6.79541,V ugm-3,6.5,V ugm-3 (FIDAS),4.08,V ugm-3 (Ref.eq)
2021-03-28,02:00:00,4.96603,V ugm-3,5.75,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq)
2021-03-28,03:00:00,5.34077,V ugm-3,5.225,V ugm-3 (FIDAS),3.443,V ugm-3 (Ref.eq)
2021-03-28,04:00:00,3.43007,V ugm-3,4.1,V ugm-3 (FIDAS),2.476,V ugm-3 (Ref.eq)
2021-03-28,05:00:00,6.27486,V ugm-3,3.1,V ugm-3 (FIDAS),1.557,V ugm-3 (Ref.eq)
2021-03-28,06:00:00,3.67597,V ugm-3,6.275,V ugm-3 (FIDAS),3.325,V ugm-3 (Ref.eq)
2021-03-28,07:00:00,5.53715,V ugm-3,8.325,V ugm-3 (FIDAS),4.623,V ugm-3 (Ref.eq)
2021-03-28,08:00:00,6.46786,V ugm-3,11.65,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq)
2021-03-28,09:00:00,5.92823,V ugm-3,12.925,V ugm-3 (FIDAS),6.533,V ugm-3 (Ref.eq)
2021-03-28,10:00:00,5.04486,V ugm-3,16.225,V ugm-3 (FIDAS),7.901,V ugm-3 (Ref.eq)
2021-03-28,11:00:00,4.60354,V ugm-3,12.2,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq)
2021-03-28,12:00:00,5.6816,V ugm-3,7.2,V ugm-3 (FIDAS),4.198,V ugm-3 (Ref.eq)
2021-03-28,13:00:00,6.61182,V ugm-3,3.525,V ugm-3 (FIDAS),2.17,V ugm-3 (Ref.eq)
2021-03-28,14:00:00,10.92647,V ugm-3,1.875,V ugm-3 (FIDAS),1.179,V ugm-3 (Ref.eq)
2021-03-28,15:00:00,12.10404,V ugm-3,2.625,V ugm-3 (FIDAS),1.792,V ugm-3 (Ref.eq)
2021-03-28,16:00:00,9.85058,V ugm-3,6.125,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq)
2021-03-28,17:00:00,8.62397,V ugm-3,3.925,V ugm-3 (FIDAS),2.689,V ugm-3 (Ref.eq)
2021-03-28,18:00:00,7.89085,V ugm-3,3.1,V ugm-3 (FIDAS),1.887,V ugm-3 (Ref.eq)
2021-03-28,19:00:00,6.37099,V ugm-3,2.8,V ugm-3 (FIDAS),1.675,V ugm-3 (Ref.eq)
2021-03-28,20:00:00,4.94993,V ugm-3,2.475,V ugm-3 (FIDAS),1.557,V ugm-3 (Ref.eq)
2021-03-28,21:00:00,4.21367,V ugm-3,2.625,V ugm-3 (FIDAS),1.627,V ugm-3 (Ref.eq)
2021-03-28,22:00:00,4.55644,V ugm-3,2.225,V ugm-3 (FIDAS),1.439,V ugm-3 (Ref.eq)
2021-03-28,23:00:00,3.82332,V ugm-3,1.475,V ugm-3 (FIDAS),1.014,V ugm-3 (Ref.eq)
2021-03-28,24:00:00,2.98779,V ugm-3,1.25,V ugm-3 (FIDAS),0.778,V ugm-3 (Ref.eq)
2021-03-29,01:00:00,1.56805,V ugm-3,1.225,V ugm-3 (FIDAS),0.825,V ugm-3 (Ref.eq)
2021-03-29,02:00:00,1.86078,V ugm-3,2.25,V ugm-3 (FIDAS),1.439,V ugm-3 (Ref.eq)
2021-03-29,03:00:00,1.81298,V ugm-3,3.075,V ugm-3 (FIDAS),1.863,V ugm-3 (Ref.eq)
2021-03-29,04:00:00,1.71387,V ugm-3,3.475,V ugm-3 (FIDAS),2.005,V ugm-3 (Ref.eq)
2021-03-29,05:00:00,3.67552,V ugm-3,2.65,V ugm-3 (FIDAS),1.439,V ugm-3 (Ref.eq)
2021-03-29,06:00:00,5.2933,V ugm-3,2.025,V ugm-3 (FIDAS),1.25,V ugm-3 (Ref.eq)
2021-03-29,07:00:00,8.82266,V ugm-3,2.05,V ugm-3 (FIDAS),1.179,V ugm-3 (Ref.eq)
2021-03-29,08:00:00,10.29277,V ugm-3,2.475,V ugm-3 (FIDAS),1.321,V ugm-3 (Ref.eq)
2021-03-29,09:00:00,10.48798,V ugm-3,1.85,V ugm-3 (FIDAS),0.896,V ugm-3 (Ref.eq)
2021-03-29,10:00:00,8.77084,V ugm-3,1.4,V ugm-3 (FIDAS),0.731,V ugm-3 (Ref.eq)
2021-03-29,11:00:00,8.08408,V ugm-3,2.175,V ugm-3 (FIDAS),1.156,V ugm-3 (Ref.eq)
2021-03-29,12:00:00,9.40678,V ugm-3,2.85,V ugm-3 (FIDAS),1.486,V ugm-3 (Ref.eq)
2021-03-29,13:00:00,9.25987,V ugm-3,3.575,V ugm-3 (FIDAS),2.028,V ugm-3 (Ref.eq)
2021-03-29,14:00:00,10.14234,V ugm-3,4.275,V ugm-3 (FIDAS),2.005,V ugm-3 (Ref.eq)
2021-03-29,15:00:00,10.976,V ugm-3,3.475,V ugm-3 (FIDAS),1.816,V ugm-3 (Ref.eq)
2021-03-29,16:00:00,11.51735,V ugm-3,5.325,V ugm-3 (FIDAS),2.5,V ugm-3 (Ref.eq)
2021-03-29,17:00:00,10.05001,V ugm-3,5.5,V ugm-3 (FIDAS),2.948,V ugm-3 (Ref.eq)
2021-03-29,18:00:00,10.19667,V ugm-3,5.975,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq)
2021-03-29,19:00:00,8.43274,V ugm-3,6.975,V ugm-3 (FIDAS),4.575,V ugm-3 (Ref.eq)
2021-03-29,20:00:00,8.87423,V ugm-3,8.95,V ugm-3 (FIDAS),5.802,V ugm-3 (Ref.eq)
2021-03-29,21:00:00,6.86302,V ugm-3,9.275,V ugm-3 (FIDAS),6.014,V ugm-3 (Ref.eq)
2021-03-29,22:00:00,7.89315,V ugm-3,10.425,V ugm-3 (FIDAS),6.368,V ugm-3 (Ref.eq)
2021-03-29,23:00:00,7.99277,V ugm-3,10.975,V ugm-3 (FIDAS),7.005,V ugm-3 (Ref.eq)
2021-03-29,24:00:00,5.63743,V ugm-3,11,V ugm-3 (FIDAS),7.241,V ugm-3 (Ref.eq)
2021-03-30,01:00:00,3.46394,V ugm-3,9.925,V ugm-3 (FIDAS),6.58,V ugm-3 (Ref.eq)
2021-03-30,02:00:00,3.57862,V ugm-3,9.275,V ugm-3 (FIDAS),6.203,V ugm-3 (Ref.eq)
2021-03-30,03:00:00,3.43271,V ugm-3,9.225,V ugm-3 (FIDAS),5.778,V ugm-3 (Ref.eq)
2021-03-30,04:00:00,3.48283,V ugm-3,7.9,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq)
2021-03-30,05:00:00,4.51047,V ugm-3,8,V ugm-3 (FIDAS),4.741,V ugm-3 (Ref.eq)
2021-03-30,06:00:00,10.25141,V ugm-3,7.225,V ugm-3 (FIDAS),4.41,V ugm-3 (Ref.eq)
2021-03-30,07:00:00,19.4736,V ugm-3,7.825,V ugm-3 (FIDAS),4.623,V ugm-3 (Ref.eq)
2021-03-30,08:00:00,22.21223,V ugm-3,9.575,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq)
2021-03-30,09:00:00,19.1246,V ugm-3,10.025,V ugm-3 (FIDAS),4.552,V ugm-3 (Ref.eq)
2021-03-30,10:00:00,14.3108,V ugm-3,7.85,V ugm-3 (FIDAS),3.75,V ugm-3 (Ref.eq)
2021-03-30,11:00:00,11.6079,V ugm-3,8.975,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq)
2021-03-30,12:00:00,12.49696,V ugm-3,8.525,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq)
2021-03-30,13:00:00,9.50381,V ugm-3,8.425,V ugm-3 (FIDAS),3.137,V ugm-3 (Ref.eq)
2021-03-30,14:00:00,11.03002,V ugm-3,9.025,V ugm-3 (FIDAS),3.538,V ugm-3 (Ref.eq)
2021-03-30,15:00:00,11.61967,V ugm-3,9.1,V ugm-3 (FIDAS),3.514,V ugm-3 (Ref.eq)
