Date,Time,NO2 (µg/m3),PM10 (µg/m3),PM2.5 (µg/m3),Datetime
2020-01-01,01,37.25553,,,2020-01-01 01:00:00
2020-01-01,02,31.91918,,,2020-01-01 02:00:00
2020-01-01,03,33.22037,,,2020-01-01 03:00:00
2020-01-01,04,32.69029,,,2020-01-01 04:00:00
2020-01-01,05,33.39726,,,2020-01-01 05:00:00
2020-01-01,06,39.05877,,,2020-01-01 06:00:00
2020-01-01,07,33.17906,,,2020-01-01 07:00:00
2020-01-01,08,32.70335,,,2020-01-01 08:00:00
2020-01-01,09,29.69139,,,2020-01-01 09:00:00
2020-01-01,10,22.95119,,,2020-01-01 10:00:00
2020-01-01,11,16.77547,,,2020-01-01 11:00:00
2020-01-01,12,15.58751,,,2020-01-01 12:00:00
2020-01-01,13,15.4497,,,2020-01-01 13:00:00
2020-01-01,14,15.96712,,,2020-01-01 14:00:00
2020-01-01,15,20.34557,,,2020-01-01 15:00:00
2020-01-01,16,22.14393,,,2020-01-01 16:00:00
2020-01-01,17,23.56364,,,2020-01-01 17:00:00
2020-01-01,18,16.84759,,,2020-01-01 18:00:00
2020-01-01,19,16.7804,,,2020-01-01 19:00:00
2020-01-01,20,18.55909,,,2020-01-01 20:00:00
2020-01-01,21,21.85422,,,2020-01-01 21:00:00
2020-01-01,22,26.71946,,,2020-01-01 22:00:00
2020-01-01,23,35.90136,,,2020-01-01 23:00:00
2020-01-01,00,35.33186,,,2020-01-01 00:00:00
2020-01-02,01,23.83083,,,2020-01-02 01:00:00
2020-01-02,02,10.02532,,,2020-01-02 02:00:00
2020-01-02,03,10.88716,,,2020-01-02 03:00:00
2020-01-02,04,8.98212,,,2020-01-02 04:00:00
2020-01-02,05,8.10934,,,2020-01-02 05:00:00
2020-01-02,06,12.02549,,,2020-01-02 06:00:00
2020-01-02,07,12.98354,,,2020-01-02 07:00:00
2020-01-02,08,16.20479,,,2020-01-02 08:00:00
2020-01-02,09,14.84853,,,2020-01-02 09:00:00
2020-01-02,10,12.85197,,,2020-01-02 10:00:00
2020-01-02,11,18.22058,,,2020-01-02 11:00:00
2020-01-02,12,15.16242,,,2020-01-02 12:00:00
2020-01-02,13,19.23318,,,2020-01-02 13:00:00
2020-01-02,14,17.27742,,,2020-01-02 14:00:00
2020-01-02,15,19.01423,,,2020-01-02 15:00:00
2020-01-02,16,13.88655,,,2020-01-02 16:00:00
2020-01-02,17,16.22308,,,2020-01-02 17:00:00
2020-01-02,18,17.47082,,,2020-01-02 18:00:00
2020-01-02,19,12.36654,,,2020-01-02 19:00:00
2020-01-02,20,12.88694,,,2020-01-02 20:00:00
2020-01-02,21,13.17425,,,2020-01-02 21:00:00
2020-01-02,22,11.26138,,,2020-01-02 22:00:00
2020-01-02,23,3.88364,,,2020-01-02 23:00:00
2020-01-02,00,5.63195,,,2020-01-02 00:00:00
2020-01-03,01,8.35948,,,2020-01-03 01:00:00
2020-01-03,02,9.88121,,,2020-01-03 02:00:00
2020-01-03,03,14.81437,,,2020-01-03 03:00:00
2020-01-03,04,13.42982,,,2020-01-03 04:00:00
2020-01-03,05,15.60648,,,2020-01-03 05:00:00
2020-01-03,06,12.52297,,,2020-01-03 06:00:00
2020-01-03,07,21.54778,,,2020-01-03 07:00:00
2020-01-03,08,27.61769,,,2020-01-03 08:00:00
2020-01-03,09,40.89702,,,2020-01-03 09:00:00
2020-01-03,10,36.51053,,,2020-01-03 10:00:00
2020-01-03,11,18.00013,,,2020-01-03 11:00:00
2020-01-03,12,21.71648,,,2020-01-03 12:00:00
2020-01-03,13,15.6545,,,2020-01-03 13:00:00
2020-01-03,14,12.83465,,,2020-01-03 14:00:00
2020-01-03,15,16.26514,,,2020-01-03 15:00:00
2020-01-03,16,17.62638,,,2020-01-03 16:00:00
2020-01-03,17,27.27841,,,2020-01-03 17:00:00
2020-01-03,18,14.59213,,,2020-01-03 18:00:00
2020-01-03,19,8.42836,,,2020-01-03 19:00:00
2020-01-03,20,7.48896,,,2020-01-03 20:00:00
2020-01-03,21,9.77577,,,2020-01-03 21:00:00
2020-01-03,22,10.58169,,,2020-01-03 22:00:00
2020-01-03,23,5.9326,,,2020-01-03 23:00:00
2020-01-03,00,7.9118,,,2020-01-03 00:00:00
2020-01-04,01,13.62658,,,2020-01-04 01:00:00
2020-01-04,02,6.78336,,,2020-01-04 02:00:00
2020-01-04,03,5.87068,,,2020-01-04 03:00:00
2020-01-04,04,4.83116,,,2020-01-04 04:00:00
2020-01-04,05,3.83599,,,2020-01-04 05:00:00
2020-01-04,06,5.4182,,,2020-01-04 06:00:00
2020-01-04,07,4.01062,,,2020-01-04 07:00:00
2020-01-04,08,8.12599,,,2020-01-04 08:00:00
2020-01-04,09,7.47834,,,2020-01-04 09:00:00
2020-01-04,10,13.79152,,,2020-01-04 10:00:00
2020-01-04,11,14.86574,,,2020-01-04 11:00:00
2020-01-04,12,13.15461,,,2020-01-04 12:00:00
2020-01-04,13,15.12666,,,2020-01-04 13:00:00
2020-01-04,14,14.07226,,,2020-01-04 14:00:00
2020-01-04,15,16.46783,,,2020-01-04 15:00:00
2020-01-04,16,22.28956,,,2020-01-04 16:00:00
2020-01-04,17,19.19124,,,2020-01-04 17:00:00
2020-01-04,18,19.18314,,,2020-01-04 18:00:00
2020-01-04,19,14.53041,,,2020-01-04 19:00:00
2020-01-04,20,14.08097,,,2020-01-04 20:00:00
2020-01-04,21,18.28719,,,2020-01-04 21:00:00
2020-01-04,22,14.59119,,,2020-01-04 22:00:00
2020-01-04,23,12.8746,,,2020-01-04 23:00:00
2020-01-04,00,8.16764,,,2020-01-04 00:00:00
2020-01-05,01,10.0352,,,2020-01-05 01:00:00
2020-01-05,02,10.25976,,,2020-01-05 02:00:00
2020-01-05,03,9.29516,,,2020-01-05 03:00:00
2020-01-05,04,10.42113,,,2020-01-05 04:00:00
2020-01-05,05,7.85366,,,2020-01-05 05:00:00
2020-01-05,06,6.40498,,,2020-01-05 06:00:00
2020-01-05,07,7.16041,,,2020-01-05 07:00:00
2020-01-05,08,11.86723,,,2020-01-05 08:00:00
2020-01-05,09,11.77212,,,2020-01-05 09:00:00
2020-01-05,10,10.58708,,,2020-01-05 10:00:00
2020-01-05,11,10.21327,,,2020-01-05 11:00:00
2020-01-05,12,10.60127,,,2020-01-05 12:00:00
2020-01-05,13,11.0258,,,2020-01-05 13:00:00
2020-01-05,14,12.79635,,,2020-01-05 14:00:00
2020-01-05,15,13.47096,,,2020-01-05 15:00:00
2020-01-05,16,14.15477,,,2020-01-05 16:00:00
2020-01-05,17,14.30325,,,2020-01-05 17:00:00
2020-01-05,18,14.38934,,,2020-01-05 18:00:00
2020-01-05,19,17.82092,,,2020-01-05 19:00:00
2020-01-05,20,12.35308,,,2020-01-05 20:00:00
2020-01-05,21,11.12605,,,2020-01-05 21:00:00
2020-01-05,22,9.4529,,,2020-01-05 22:00:00
2020-01-05,23,13.0862,,,2020-01-05 23:00:00
2020-01-05,00,12.66538,,,2020-01-05 00:00:00
2020-01-06,01,7.59577,,,2020-01-06 01:00:00
2020-01-06,02,4.20686,,,2020-01-06 02:00:00
2020-01-06,03,8.39875,,,2020-01-06 03:00:00
2020-01-06,04,6.34108,,,2020-01-06 04:00:00
2020-01-06,05,6.96682,,,2020-01-06 05:00:00
2020-01-06,06,11.07154,,,2020-01-06 06:00:00
2020-01-06,07,28.13264,,,2020-01-06 07:00:00
2020-01-06,08,33.47739,,,2020-01-06 08:00:00
2020-01-06,09,25.83164,,,2020-01-06 09:00:00
2020-01-06,10,19.53129,,,2020-01-06 10:00:00
2020-01-06,11,18.97964,,,2020-01-06 11:00:00
2020-01-06,12,21.36005,,,2020-01-06 12:00:00
2020-01-06,13,22.26111,,,2020-01-06 13:00:00
2020-01-06,14,13.88629,,,2020-01-06 14:00:00
2020-01-06,15,13.09409,,,2020-01-06 15:00:00
2020-01-06,16,16.65989,,,2020-01-06 16:00:00
2020-01-06,17,12.99748,,,2020-01-06 17:00:00
2020-01-06,18,17.7543,,,2020-01-06 18:00:00
2020-01-06,19,10.44962,,,2020-01-06 19:00:00
2020-01-06,20,8.47418,,,2020-01-06 20:00:00
2020-01-06,21,14.18376,,,2020-01-06 21:00:00
2020-01-06,22,14.30204,,,2020-01-06 22:00:00
2020-01-06,23,21.15193,,,2020-01-06 23:00:00
2020-01-06,00,15.34477,,,2020-01-06 00:00:00
2020-01-07,01,14.11918,,,2020-01-07 01:00:00
2020-01-07,02,10.0209,,,2020-01-07 02:00:00
2020-01-07,03,10.0382,,,2020-01-07 03:00:00
2020-01-07,04,8.91855,,,2020-01-07 04:00:00
2020-01-07,05,9.32199,,,2020-01-07 05:00:00
2020-01-07,06,10.67932,,,2020-01-07 06:00:00
2020-01-07,07,24.38476,,,2020-01-07 07:00:00
2020-01-07,08,41.70239,,,2020-01-07 08:00:00
2020-01-07,09,46.35139,,,2020-01-07 09:00:00
2020-01-07,10,44.78235,,,2020-01-07 10:00:00
2020-01-07,11,30.01137,,,2020-01-07 11:00:00
2020-01-07,12,19.46033,,,2020-01-07 12:00:00
2020-01-07,13,18.2285,,,2020-01-07 13:00:00
2020-01-07,14,16.76581,,,2020-01-07 14:00:00
2020-01-07,15,17.3609,,,2020-01-07 15:00:00
2020-01-07,16,15.93349,,,2020-01-07 16:00:00
2020-01-07,17,15.77665,,,2020-01-07 17:00:00
2020-01-07,18,12.938,,,2020-01-07 18:00:00
2020-01-07,19,11.78724,,,2020-01-07 19:00:00
2020-01-07,20,6.79405,,,2020-01-07 20:00:00
2020-01-07,21,4.4276,,,2020-01-07 21:00:00
2020-01-07,22,3.64139,,,2020-01-07 22:00:00
2020-01-07,23,1.92999,,,2020-01-07 23:00:00
2020-01-07,00,3.07451,,,2020-01-07 00:00:00
2020-01-08,01,2.83552,,,2020-01-08 01:00:00
2020-01-08,02,1.86194,,,2020-01-08 02:00:00
2020-01-08,03,1.68713,,,2020-01-08 03:00:00
2020-01-08,04,1.97682,,,2020-01-08 04:00:00
2020-01-08,05,2.89562,,,2020-01-08 05:00:00
2020-01-08,06,2.94937,,,2020-01-08 06:00:00
2020-01-08,07,9.55229,,,2020-01-08 07:00:00
2020-01-08,08,27.91458,,,2020-01-08 08:00:00
2020-01-08,09,35.80172,,,2020-01-08 09:00:00
2020-01-08,10,30.26623,,,2020-01-08 10:00:00
2020-01-08,11,33.07878,,,2020-01-08 11:00:00
2020-01-08,12,25.80641,,,2020-01-08 12:00:00
2020-01-08,13,19.42454,,,2020-01-08 13:00:00
2020-01-08,14,20.43509,,,2020-01-08 14:00:00
2020-01-08,15,17.38629,,,2020-01-08 15:00:00
2020-01-08,16,29.06923,,,2020-01-08 16:00:00
2020-01-08,17,38.25773,,,2020-01-08 17:00:00
2020-01-08,18,29.89777,,,2020-01-08 18:00:00
2020-01-08,19,28.16573,,,2020-01-08 19:00:00
2020-01-08,20,30.49024,,,2020-01-08 20:00:00
2020-01-08,21,45.94469,,,2020-01-08 21:00:00
2020-01-08,22,48.20335,,,2020-01-08 22:00:00
2020-01-08,23,41.08174,,,2020-01-08 23:00:00
2020-01-08,00,31.56125,,,2020-01-08 00:00:00
2020-01-09,01,33.80001,,,2020-01-09 01:00:00
2020-01-09,02,32.46451,,,2020-01-09 02:00:00
2020-01-09,03,31.34273,,,2020-01-09 03:00:00
2020-01-09,04,34.15027,,,2020-01-09 04:00:00
2020-01-09,05,37.88365,,,2020-01-09 05:00:00
2020-01-09,06,27.61002,,,2020-01-09 06:00:00
2020-01-09,07,26.47174,,,2020-01-09 07:00:00
2020-01-09,08,27.53267,,,2020-01-09 08:00:00
2020-01-09,09,30.58076,,,2020-01-09 09:00:00
2020-01-09,10,21.954,,,2020-01-09 10:00:00
2020-01-09,11,27.90742,,,2020-01-09 11:00:00
2020-01-09,12,32.49058,,,2020-01-09 12:00:00
2020-01-09,13,47.8182,,,2020-01-09 13:00:00
2020-01-09,14,48.56486,,,2020-01-09 14:00:00
2020-01-09,15,35.93188,,,2020-01-09 15:00:00
2020-01-09,16,32.93045,,,2020-01-09 16:00:00
2020-01-09,17,44.77583,,,2020-01-09 17:00:00
2020-01-09,18,54.45737,,,2020-01-09 18:00:00
2020-01-09,19,41.545,,,2020-01-09 19:00:00
2020-01-09,20,45.8459,,,2020-01-09 20:00:00
2020-01-09,21,57.16083,,,2020-01-09 21:00:00
2020-01-09,22,52.56806,,,2020-01-09 22:00:00
2020-01-09,23,64.94427,,,2020-01-09 23:00:00
2020-01-09,00,51.9254,,,2020-01-09 00:00:00
2020-01-10,01,47.00379,,,2020-01-10 01:00:00
2020-01-10,02,42.85916,,,2020-01-10 02:00:00
2020-01-10,03,42.84193,,,2020-01-10 03:00:00
2020-01-10,04,32.42868,,,2020-01-10 04:00:00
2020-01-10,05,30.24701,,,2020-01-10 05:00:00
2020-01-10,06,29.283,,,2020-01-10 06:00:00
2020-01-10,07,35.98723,,,2020-01-10 07:00:00
2020-01-10,08,47.51971,,,2020-01-10 08:00:00
2020-01-10,09,49.15049,,,2020-01-10 09:00:00
2020-01-10,10,39.81075,,,2020-01-10 10:00:00
2020-01-10,11,20.08581,,,2020-01-10 11:00:00
2020-01-10,12,23.81618,,,2020-01-10 12:00:00
2020-01-10,13,41.8581,,,2020-01-10 13:00:00
2020-01-10,14,35.7371,,,2020-01-10 14:00:00
2020-01-10,15,35.52002,,,2020-01-10 15:00:00
2020-01-10,16,37.29613,,,2020-01-10 16:00:00
2020-01-10,17,35.87824,,,2020-01-10 17:00:00
2020-01-10,18,28.40338,,,2020-01-10 18:00:00
2020-01-10,19,20.76188,,,2020-01-10 19:00:00
2020-01-10,20,18.23332,,,2020-01-10 20:00:00
2020-01-10,21,17.20694,,,2020-01-10 21:00:00
2020-01-10,22,14.48677,,,2020-01-10 22:00:00
2020-01-10,23,9.83448,,,2020-01-10 23:00:00
2020-01-10,00,7.62785,,,2020-01-10 00:00:00
2020-01-11,01,6.77633,,,2020-01-11 01:00:00
2020-01-11,02,4.35302,,,2020-01-11 02:00:00
2020-01-11,03,6.19808,,,2020-01-11 03:00:00
2020-01-11,04,3.76681,,,2020-01-11 04:00:00
2020-01-11,05,3.6502,,,2020-01-11 05:00:00
2020-01-11,06,4.31966,,,2020-01-11 06:00:00
2020-01-11,07,5.09152,,,2020-01-11 07:00:00
2020-01-11,08,6.79674,,,2020-01-11 08:00:00
2020-01-11,09,8.21198,,,2020-01-11 09:00:00
2020-01-11,10,10.29625,,,2020-01-11 10:00:00
2020-01-11,11,9.19387,,,2020-01-11 11:00:00
2020-01-11,12,17.25921,,,2020-01-11 12:00:00
2020-01-11,13,26.3258,,,2020-01-11 13:00:00
2020-01-11,14,24.45424,,,2020-01-11 14:00:00
2020-01-11,15,19.25346,,,2020-01-11 15:00:00
2020-01-11,16,22.22777,,,2020-01-11 16:00:00
2020-01-11,17,15.85306,,,2020-01-11 17:00:00
2020-01-11,18,16.45623,,,2020-01-11 18:00:00
2020-01-11,19,11.38675,,,2020-01-11 19:00:00
2020-01-11,20,13.20833,,,2020-01-11 20:00:00
2020-01-11,21,15.2049,,,2020-01-11 21:00:00
2020-01-11,22,22.89375,,,2020-01-11 22:00:00
2020-01-11,23,28.88053,,,2020-01-11 23:00:00
2020-01-11,00,29.28216,,,2020-01-11 00:00:00
2020-01-12,01,31.4033,,,2020-01-12 01:00:00
2020-01-12,02,33.3619,,,2020-01-12 02:00:00
2020-01-12,03,29.24991,,,2020-01-12 03:00:00
2020-01-12,04,30.76682,,,2020-01-12 04:00:00
2020-01-12,05,36.89202,,,2020-01-12 05:00:00
2020-01-12,06,27.89439,,,2020-01-12 06:00:00
2020-01-12,07,19.94714,,,2020-01-12 07:00:00
2020-01-12,08,17.21419,,,2020-01-12 08:00:00
2020-01-12,09,11.31736,,,2020-01-12 09:00:00
2020-01-12,10,18.36792,,,2020-01-12 10:00:00
2020-01-12,11,15.20486,,,2020-01-12 11:00:00
2020-01-12,12,13.86306,,,2020-01-12 12:00:00
2020-01-12,13,16.71513,,,2020-01-12 13:00:00
2020-01-12,14,14.16526,,,2020-01-12 14:00:00
2020-01-12,15,16.03401,,,2020-01-12 15:00:00
2020-01-12,16,17.78968,,,2020-01-12 16:00:00
2020-01-12,17,13.04451,,,2020-01-12 17:00:00
2020-01-12,18,23.77048,,,2020-01-12 18:00:00
2020-01-12,19,18.82595,,,2020-01-12 19:00:00
2020-01-12,20,21.3501,,,2020-01-12 20:00:00
2020-01-12,21,19.25739,,,2020-01-12 21:00:00
2020-01-12,22,24.86723,,,2020-01-12 22:00:00
2020-01-12,23,23.23173,,,2020-01-12 23:00:00
2020-01-12,00,19.98173,,,2020-01-12 00:00:00
2020-01-13,01,14.80898,,,2020-01-13 01:00:00
2020-01-13,02,11.24806,,,2020-01-13 02:00:00
2020-01-13,03,8.62499,,,2020-01-13 03:00:00
2020-01-13,04,8.95618,,,2020-01-13 04:00:00
2020-01-13,05,16.37138,,,2020-01-13 05:00:00
2020-01-13,06,19.40982,,,2020-01-13 06:00:00
2020-01-13,07,31.75987,,,2020-01-13 07:00:00
2020-01-13,08,45.21789,,,2020-01-13 08:00:00
2020-01-13,09,45.69509,,,2020-01-13 09:00:00
2020-01-13,10,42.98826,,,2020-01-13 10:00:00
2020-01-13,11,37.29837,,,2020-01-13 11:00:00
2020-01-13,12,37.39437,,,2020-01-13 12:00:00
2020-01-13,13,33.38783,,,2020-01-13 13:00:00
2020-01-13,14,32.11438,,,2020-01-13 14:00:00
2020-01-13,15,29.80362,,,2020-01-13 15:00:00
2020-01-13,16,26.31143,,,2020-01-13 16:00:00
2020-01-13,17,24.99905,,,2020-01-13 17:00:00
2020-01-13,18,23.35167,,,2020-01-13 18:00:00
2020-01-13,19,15.2349,,,2020-01-13 19:00:00
2020-01-13,20,11.04171,,,2020-01-13 20:00:00
2020-01-13,21,10.03232,,,2020-01-13 21:00:00
2020-01-13,22,9.08083,,,2020-01-13 22:00:00
2020-01-13,23,7.08552,,,2020-01-13 23:00:00
2020-01-13,00,7.6384,,,2020-01-13 00:00:00
2020-01-14,01,5.28897,,,2020-01-14 01:00:00
2020-01-14,02,4.40019,,,2020-01-14 02:00:00
2020-01-14,03,4.1631,,,2020-01-14 03:00:00
2020-01-14,04,5.06941,,,2020-01-14 04:00:00
2020-01-14,05,5.79482,,,2020-01-14 05:00:00
2020-01-14,06,7.22879,,,2020-01-14 06:00:00
2020-01-14,07,10.79269,,,2020-01-14 07:00:00
2020-01-14,08,25.61571,,,2020-01-14 08:00:00
2020-01-14,09,30.07708,,,2020-01-14 09:00:00
2020-01-14,10,29.18436,,,2020-01-14 10:00:00
2020-01-14,11,26.59447,,,2020-01-14 11:00:00
2020-01-14,12,23.13633,,,2020-01-14 12:00:00
2020-01-14,13,26.77121,,,2020-01-14 13:00:00
2020-01-14,14,28.01706,,,2020-01-14 14:00:00
2020-01-14,15,39.72159,,,2020-01-14 15:00:00
2020-01-14,16,43.29326,,,2020-01-14 16:00:00
2020-01-14,17,41.75337,,,2020-01-14 17:00:00
2020-01-14,18,48.50284,,,2020-01-14 18:00:00
2020-01-14,19,39.07966,,,2020-01-14 19:00:00
2020-01-14,20,27.08823,,,2020-01-14 20:00:00
2020-01-14,21,16.80371,,,2020-01-14 21:00:00
2020-01-14,22,14.42629,,,2020-01-14 22:00:00
2020-01-14,23,13.41528,,,2020-01-14 23:00:00
2020-01-14,00,9.7393,,,2020-01-14 00:00:00
2020-01-15,01,9.65923,,,2020-01-15 01:00:00
2020-01-15,02,7.07754,,,2020-01-15 02:00:00
2020-01-15,03,7.79261,,,2020-01-15 03:00:00
2020-01-15,04,6.94845,,,2020-01-15 04:00:00
2020-01-15,05,5.93096,,,2020-01-15 05:00:00
2020-01-15,06,7.95939,,,2020-01-15 06:00:00
2020-01-15,07,11.99272,,,2020-01-15 07:00:00
2020-01-15,08,26.08201,,,2020-01-15 08:00:00
2020-01-15,09,20.65996,,,2020-01-15 09:00:00
2020-01-15,10,19.73612,,,2020-01-15 10:00:00
2020-01-15,11,15.27231,,,2020-01-15 11:00:00
2020-01-15,12,14.49994,,,2020-01-15 12:00:00
2020-01-15,13,13.56664,,,2020-01-15 13:00:00
2020-01-15,14,12.45026,,,2020-01-15 14:00:00
2020-01-15,15,13.94524,,,2020-01-15 15:00:00
2020-01-15,16,18.01256,,,2020-01-15 16:00:00
2020-01-15,17,19.7362,,,2020-01-15 17:00:00
2020-01-15,18,20.1805,,,2020-01-15 18:00:00
2020-01-15,19,16.0432,,,2020-01-15 19:00:00
2020-01-15,20,14.33952,,,2020-01-15 20:00:00
2020-01-15,21,12.27315,,,2020-01-15 21:00:00
2020-01-15,22,11.59708,,,2020-01-15 22:00:00
2020-01-15,23,10.69387,,,2020-01-15 23:00:00
2020-01-15,00,11.71458,,,2020-01-15 00:00:00
2020-01-16,01,12.64306,,,2020-01-16 01:00:00
2020-01-16,02,11.47222,,,2020-01-16 02:00:00
2020-01-16,03,11.83057,,,2020-01-16 03:00:00
2020-01-16,04,20.18123,,,2020-01-16 04:00:00
2020-01-16,05,18.00712,,,2020-01-16 05:00:00
2020-01-16,06,23.04372,,,2020-01-16 06:00:00
2020-01-16,07,40.09292,,,2020-01-16 07:00:00
2020-01-16,08,50.12013,,,2020-01-16 08:00:00
2020-01-16,09,46.29374,,,2020-01-16 09:00:00
2020-01-16,10,39.25172,,,2020-01-16 10:00:00
2020-01-16,11,31.12092,,,2020-01-16 11:00:00
2020-01-16,12,41.19282,,,2020-01-16 12:00:00
2020-01-16,13,40.28316,,,2020-01-16 13:00:00
2020-01-16,14,42.78655,,,2020-01-16 14:00:00
2020-01-16,15,42.10278,,,2020-01-16 15:00:00
2020-01-16,16,43.93978,,,2020-01-16 16:00:00
2020-01-16,17,33.25827,,,2020-01-16 17:00:00
2020-01-16,18,31.43976,,,2020-01-16 18:00:00
2020-01-16,19,19.3937,,,2020-01-16 19:00:00
2020-01-16,20,18.95218,,,2020-01-16 20:00:00
2020-01-16,21,15.00674,,,2020-01-16 21:00:00
2020-01-16,22,11.6705,,,2020-01-16 22:00:00
2020-01-16,23,12.69525,,,2020-01-16 23:00:00
2020-01-16,00,10.16064,,,2020-01-16 00:00:00
2020-01-17,01,11.83905,,,2020-01-17 01:00:00
2020-01-17,02,13.36895,,,2020-01-17 02:00:00
2020-01-17,03,16.4294,,,2020-01-17 03:00:00
2020-01-17,04,17.09504,,,2020-01-17 04:00:00
2020-01-17,05,13.54915,,,2020-01-17 05:00:00
2020-01-17,06,16.64415,,,2020-01-17 06:00:00
2020-01-17,07,22.97626,,,2020-01-17 07:00:00
2020-01-17,08,46.57297,,,2020-01-17 08:00:00
2020-01-17,09,57.73379,,,2020-01-17 09:00:00
2020-01-17,10,57.45287,,,2020-01-17 10:00:00
2020-01-17,11,33.8846,,,2020-01-17 11:00:00
2020-01-17,12,31.29451,,,2020-01-17 12:00:00
2020-01-17,13,19.55608,,,2020-01-17 13:00:00
2020-01-17,14,17.29128,,,2020-01-17 14:00:00
2020-01-17,15,19.52153,,,2020-01-17 15:00:00
2020-01-17,16,27.52397,,,2020-01-17 16:00:00
2020-01-17,17,39.13677,,,2020-01-17 17:00:00
2020-01-17,18,38.68198,,,2020-01-17 18:00:00
2020-01-17,19,22.14637,,,2020-01-17 19:00:00
2020-01-17,20,25.45718,,,2020-01-17 20:00:00
2020-01-17,21,14.32419,,,2020-01-17 21:00:00
2020-01-17,22,15.35839,,,2020-01-17 22:00:00
2020-01-17,23,14.46654,,,2020-01-17 23:00:00
2020-01-17,00,12.2072,,,2020-01-17 00:00:00
2020-01-18,01,9.22532,,,2020-01-18 01:00:00
2020-01-18,02,4.95123,,,2020-01-18 02:00:00
2020-01-18,03,9.81844,,,2020-01-18 03:00:00
2020-01-18,04,17.88345,,,2020-01-18 04:00:00
2020-01-18,05,30.62746,,,2020-01-18 05:00:00
2020-01-18,06,23.44428,,,2020-01-18 06:00:00
2020-01-18,07,28.16829,,,2020-01-18 07:00:00
2020-01-18,08,22.18491,,,2020-01-18 08:00:00
2020-01-18,09,21.94087,,,2020-01-18 09:00:00
2020-01-18,10,23.45335,,,2020-01-18 10:00:00
2020-01-18,11,12.87002,,,2020-01-18 11:00:00
2020-01-18,12,15.21947,,,2020-01-18 12:00:00
2020-01-18,13,17.59335,,,2020-01-18 13:00:00
2020-01-18,14,16.85574,,,2020-01-18 14:00:00
2020-01-18,15,22.43096,,,2020-01-18 15:00:00
2020-01-18,16,34.50037,,,2020-01-18 16:00:00
2020-01-18,17,43.46208,,,2020-01-18 17:00:00
2020-01-18,18,33.71985,,,2020-01-18 18:00:00
2020-01-18,19,44.85828,,,2020-01-18 19:00:00
2020-01-18,20,56.99585,,,2020-01-18 20:00:00
2020-01-18,21,74.39012,,,2020-01-18 21:00:00
2020-01-18,22,70.41546,,,2020-01-18 22:00:00
2020-01-18,23,64.05155,,,2020-01-18 23:00:00
2020-01-18,00,66.60648,,,2020-01-18 00:00:00
2020-01-19,01,60.71657,,,2020-01-19 01:00:00
2020-01-19,02,54.87443,,,2020-01-19 02:00:00
2020-01-19,03,52.13336,,,2020-01-19 03:00:00
2020-01-19,04,51.05821,,,2020-01-19 04:00:00
2020-01-19,05,45.31652,,,2020-01-19 05:00:00
2020-01-19,06,44.73895,,,2020-01-19 06:00:00
2020-01-19,07,38.56999,,,2020-01-19 07:00:00
2020-01-19,08,34.03789,,,2020-01-19 08:00:00
2020-01-19,09,33.79582,,,2020-01-19 09:00:00
2020-01-19,10,31.14065,,,2020-01-19 10:00:00
2020-01-19,11,11.80702,,,2020-01-19 11:00:00
2020-01-19,12,28.6612,,,2020-01-19 12:00:00
2020-01-19,13,36.47705,,,2020-01-19 13:00:00
2020-01-19,14,32.33101,,,2020-01-19 14:00:00
2020-01-19,15,24.23564,,,2020-01-19 15:00:00
2020-01-19,16,18.87729,,,2020-01-19 16:00:00
2020-01-19,17,32.74244,,,2020-01-19 17:00:00
2020-01-19,18,44.835,,,2020-01-19 18:00:00
2020-01-19,19,21.79373,,,2020-01-19 19:00:00
2020-01-19,20,19.35153,,,2020-01-19 20:00:00
2020-01-19,21,17.972,,,2020-01-19 21:00:00
2020-01-19,22,18.90992,,,2020-01-19 22:00:00
2020-01-19,23,16.86273,,,2020-01-19 23:00:00
2020-01-19,00,15.71741,,,2020-01-19 00:00:00
2020-01-20,01,19.5331,,,2020-01-20 01:00:00
2020-01-20,02,14.63616,,,2020-01-20 02:00:00
2020-01-20,03,8.7993,,,2020-01-20 03:00:00
2020-01-20,04,8.88196,,,2020-01-20 04:00:00
2020-01-20,05,8.18096,,,2020-01-20 05:00:00
2020-01-20,06,11.57206,,,2020-01-20 06:00:00
2020-01-20,07,15.28671,,,2020-01-20 07:00:00
2020-01-20,08,27.83134,,,2020-01-20 08:00:00
2020-01-20,09,29.42207,,,2020-01-20 09:00:00
2020-01-20,10,32.43241,,,2020-01-20 10:00:00
2020-01-20,11,28.22448,,,2020-01-20 11:00:00
2020-01-20,12,30.34485,,,2020-01-20 12:00:00
2020-01-20,13,28.48956,,,2020-01-20 13:00:00
2020-01-20,14,28.75722,,,2020-01-20 14:00:00
2020-01-20,15,28.90213,,,2020-01-20 15:00:00
2020-01-20,16,30.71894,,,2020-01-20 16:00:00
2020-01-20,17,32.95609,,,2020-01-20 17:00:00
2020-01-20,18,35.18946,,,2020-01-20 18:00:00
2020-01-20,19,34.53694,,,2020-01-20 19:00:00
2020-01-20,20,24.65363,,,2020-01-20 20:00:00
2020-01-20,21,18.09895,,,2020-01-20 21:00:00
2020-01-20,22,18.4783,,,2020-01-20 22:00:00
2020-01-20,23,9.86522,,,2020-01-20 23:00:00
2020-01-20,00,10.25654,,,2020-01-20 00:00:00
2020-01-21,01,15.11514,,,2020-01-21 01:00:00
