Hourly measurement data supplied by UK-air on 25/03/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Dumbarton Road",,,,,
Latitude,,55.870766,,,,,,
Longitude,,-4.318448,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Central Scotland,,,,,,
Agglomeration,,Glasgow Urban Area,,,,,,
Local Authority,,"Glasgow",,,,,,
Date,Time,"Nitrogen dioxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2020-01-01,01:00:00,99.26521,V ugm-3,50.388,V ugm-3 (FIDAS),43.078,V ugm-3 (Ref.eq)
2020-01-01,02:00:00,93.10273,V ugm-3,36.82,V ugm-3 (FIDAS),31.708,V ugm-3 (Ref.eq)
2020-01-01,03:00:00,95.92118,V ugm-3,38.025,V ugm-3 (FIDAS),32.717,V ugm-3 (Ref.eq)
2020-01-01,04:00:00,81.81585,V ugm-3,41.28,V ugm-3 (FIDAS),35.885,V ugm-3 (Ref.eq)
2020-01-01,05:00:00,73.84751,V ugm-3,31.588,V ugm-3 (FIDAS),26.882,V ugm-3 (Ref.eq)
2020-01-01,06:00:00,61.64934,V ugm-3,23.218,V ugm-3 (FIDAS),20.38,V ugm-3 (Ref.eq)
2020-01-01,07:00:00,50.24991,V ugm-3,16.903,V ugm-3 (FIDAS),14.524,V ugm-3 (Ref.eq)
2020-01-01,08:00:00,51.1762,V ugm-3,15.625,V ugm-3 (FIDAS),12.896,V ugm-3 (Ref.eq)
2020-01-01,09:00:00,49.22577,V ugm-3,14.898,V ugm-3 (FIDAS),11.785,V ugm-3 (Ref.eq)
2020-01-01,10:00:00,36.15045,V ugm-3,13.888,V ugm-3 (FIDAS),11.34,V ugm-3 (Ref.eq)
2020-01-01,11:00:00,22.11194,V ugm-3,15.725,V ugm-3 (FIDAS),12.833,V ugm-3 (Ref.eq)
2020-01-01,12:00:00,15.03746,V ugm-3,16.8,V ugm-3 (FIDAS),14.038,V ugm-3 (Ref.eq)
2020-01-01,13:00:00,15.33058,V ugm-3,18.92,V ugm-3 (FIDAS),15.793,V ugm-3 (Ref.eq)
2020-01-01,14:00:00,17.28065,V ugm-3,20.56,V ugm-3 (FIDAS),16.719,V ugm-3 (Ref.eq)
2020-01-01,15:00:00,19.40642,V ugm-3,20.325,V ugm-3 (FIDAS),16.052,V ugm-3 (Ref.eq)
2020-01-01,16:00:00,21.6165,V ugm-3,24.305,V ugm-3 (FIDAS),19.201,V ugm-3 (Ref.eq)
2020-01-01,17:00:00,22.11386,V ugm-3,24.16,V ugm-3 (FIDAS),19.502,V ugm-3 (Ref.eq)
2020-01-01,18:00:00,16.54458,V ugm-3,23.823,V ugm-3 (FIDAS),19.521,V ugm-3 (Ref.eq)
2020-01-01,19:00:00,12.41048,V ugm-3,19.438,V ugm-3 (FIDAS),15.976,V ugm-3 (Ref.eq)
2020-01-01,20:00:00,12.01515,V ugm-3,21.305,V ugm-3 (FIDAS),17.524,V ugm-3 (Ref.eq)
2020-01-01,21:00:00,16.10493,V ugm-3,22.77,V ugm-3 (FIDAS),18.594,V ugm-3 (Ref.eq)
2020-01-01,22:00:00,23.75384,V ugm-3,22.88,V ugm-3 (FIDAS),19.076,V ugm-3 (Ref.eq)
2020-01-01,23:00:00,27.73781,V ugm-3,23.04,V ugm-3 (FIDAS),18.675,V ugm-3 (Ref.eq)
2020-01-01,24:00:00,15.44477,V ugm-3,20.288,V ugm-3 (FIDAS),16.418,V ugm-3 (Ref.eq)
2020-01-02,01:00:00,7.55389,V ugm-3,12.674,V ugm-3 (FIDAS),9.302,V ugm-3 (Ref.eq)
2020-01-02,02:00:00,3.25089,V ugm-3,10.858,V ugm-3 (FIDAS),6.661,V ugm-3 (Ref.eq)
2020-01-02,03:00:00,2.24397,V ugm-3,12.015,V ugm-3 (FIDAS),6.6,V ugm-3 (Ref.eq)
2020-01-02,04:00:00,0.99942,V ugm-3,11.725,V ugm-3 (FIDAS),6.522,V ugm-3 (Ref.eq)
2020-01-02,05:00:00,1.5385,V ugm-3,13.478,V ugm-3 (FIDAS),7.113,V ugm-3 (Ref.eq)
2020-01-02,06:00:00,4.36773,V ugm-3,15.275,V ugm-3 (FIDAS),7.756,V ugm-3 (Ref.eq)
2020-01-02,07:00:00,6.92444,V ugm-3,15.508,V ugm-3 (FIDAS),7.768,V ugm-3 (Ref.eq)
2020-01-02,08:00:00,7.17791,V ugm-3,11.937,V ugm-3 (FIDAS),5.885,V ugm-3 (Ref.eq)
2020-01-02,09:00:00,8.77988,V ugm-3,9.402,V ugm-3 (FIDAS),4.573,V ugm-3 (Ref.eq)
2020-01-02,10:00:00,10.58617,V ugm-3,8.746,V ugm-3 (FIDAS),4.189,V ugm-3 (Ref.eq)
2020-01-02,11:00:00,10.53187,V ugm-3,11.668,V ugm-3 (FIDAS),5.404,V ugm-3 (Ref.eq)
2020-01-02,12:00:00,10.90728,V ugm-3,11.455,V ugm-3 (FIDAS),5.136,V ugm-3 (Ref.eq)
2020-01-02,13:00:00,9.96575,V ugm-3,7.376,V ugm-3 (FIDAS),3.465,V ugm-3 (Ref.eq)
2020-01-02,14:00:00,11.17298,V ugm-3,3.211,V ugm-3 (FIDAS),1.554,V ugm-3 (Ref.eq)
2020-01-02,15:00:00,9.74197,V ugm-3,3.138,V ugm-3 (FIDAS),1.774,V ugm-3 (Ref.eq)
2020-01-02,16:00:00,9.80202,V ugm-3,4.975,V ugm-3 (FIDAS),2.875,V ugm-3 (Ref.eq)
2020-01-02,17:00:00,10.96999,V ugm-3,4.687,V ugm-3 (FIDAS),2.646,V ugm-3 (Ref.eq)
2020-01-02,18:00:00,10.61061,V ugm-3,4.088,V ugm-3 (FIDAS),2.661,V ugm-3 (Ref.eq)
2020-01-02,19:00:00,10.55126,V ugm-3,4.885,V ugm-3 (FIDAS),3.25,V ugm-3 (Ref.eq)
2020-01-02,20:00:00,10.22057,V ugm-3,5.218,V ugm-3 (FIDAS),3.611,V ugm-3 (Ref.eq)
2020-01-02,21:00:00,7.59056,V ugm-3,5.007,V ugm-3 (FIDAS),3.468,V ugm-3 (Ref.eq)
2020-01-02,22:00:00,7.3671,V ugm-3,4.179,V ugm-3 (FIDAS),2.847,V ugm-3 (Ref.eq)
2020-01-02,23:00:00,15.23761,V ugm-3,3.513,V ugm-3 (FIDAS),1.731,V ugm-3 (Ref.eq)
2020-01-02,24:00:00,23.83647,V ugm-3,12.892,V ugm-3 (FIDAS),7.177,V ugm-3 (Ref.eq)
2020-01-03,01:00:00,15.55941,V ugm-3,16.09,V ugm-3 (FIDAS),8.559,V ugm-3 (Ref.eq)
2020-01-03,02:00:00,13.80396,V ugm-3,15.573,V ugm-3 (FIDAS),8.258,V ugm-3 (Ref.eq)
2020-01-03,03:00:00,13.69672,V ugm-3,14.585,V ugm-3 (FIDAS),7.51,V ugm-3 (Ref.eq)
2020-01-03,04:00:00,13.0343,V ugm-3,13.203,V ugm-3 (FIDAS),6.605,V ugm-3 (Ref.eq)
2020-01-03,05:00:00,9.59109,V ugm-3,12.42,V ugm-3 (FIDAS),6.249,V ugm-3 (Ref.eq)
2020-01-03,06:00:00,24.2595,V ugm-3,10.751,V ugm-3 (FIDAS),5.359,V ugm-3 (Ref.eq)
2020-01-03,07:00:00,23.58034,V ugm-3,10.859,V ugm-3 (FIDAS),5.62,V ugm-3 (Ref.eq)
2020-01-03,08:00:00,71.40943,V ugm-3,12.02,V ugm-3 (FIDAS),6.305,V ugm-3 (Ref.eq)
2020-01-03,09:00:00,92.61431,V ugm-3,16.198,V ugm-3 (FIDAS),7.321,V ugm-3 (Ref.eq)
2020-01-03,10:00:00,74.66197,V ugm-3,17.673,V ugm-3 (FIDAS),7.676,V ugm-3 (Ref.eq)
2020-01-03,11:00:00,67.12992,V ugm-3,17.178,V ugm-3 (FIDAS),6.891,V ugm-3 (Ref.eq)
2020-01-03,12:00:00,57.04634,V ugm-3,11.455,V ugm-3 (FIDAS),5.07,V ugm-3 (Ref.eq)
2020-01-03,13:00:00,48.71733,V ugm-3,9.605,V ugm-3 (FIDAS),4.45,V ugm-3 (Ref.eq)
2020-01-03,14:00:00,66.79299,V ugm-3,11.558,V ugm-3 (FIDAS),5.427,V ugm-3 (Ref.eq)
2020-01-03,15:00:00,60.0356,V ugm-3,12.883,V ugm-3 (FIDAS),6.063,V ugm-3 (Ref.eq)
2020-01-03,16:00:00,60.16228,V ugm-3,13.038,V ugm-3 (FIDAS),5.983,V ugm-3 (Ref.eq)
2020-01-03,17:00:00,57.6888,V ugm-3,11.697,V ugm-3 (FIDAS),5.476,V ugm-3 (Ref.eq)
2020-01-03,18:00:00,55.56919,V ugm-3,11.629,V ugm-3 (FIDAS),5.752,V ugm-3 (Ref.eq)
2020-01-03,19:00:00,35.66029,V ugm-3,14.123,V ugm-3 (FIDAS),7.295,V ugm-3 (Ref.eq)
2020-01-03,20:00:00,42.5515,V ugm-3,8.928,V ugm-3 (FIDAS),4.646,V ugm-3 (Ref.eq)
2020-01-03,21:00:00,24.74864,V ugm-3,10.987,V ugm-3 (FIDAS),5.467,V ugm-3 (Ref.eq)
2020-01-03,22:00:00,21.70974,V ugm-3,8.38,V ugm-3 (FIDAS),4.454,V ugm-3 (Ref.eq)
2020-01-03,23:00:00,15.3238,V ugm-3,9.244,V ugm-3 (FIDAS),4.96,V ugm-3 (Ref.eq)
2020-01-03,24:00:00,11.08975,V ugm-3,11.358,V ugm-3 (FIDAS),5.724,V ugm-3 (Ref.eq)
2020-01-04,01:00:00,10.05378,V ugm-3,13.875,V ugm-3 (FIDAS),7.393,V ugm-3 (Ref.eq)
2020-01-04,02:00:00,6.37993,V ugm-3,9.321,V ugm-3 (FIDAS),5.291,V ugm-3 (Ref.eq)
2020-01-04,03:00:00,3.16742,V ugm-3,8.308,V ugm-3 (FIDAS),4.708,V ugm-3 (Ref.eq)
2020-01-04,04:00:00,2.26208,V ugm-3,7.896,V ugm-3 (FIDAS),4.331,V ugm-3 (Ref.eq)
2020-01-04,05:00:00,3.64603,V ugm-3,8.66,V ugm-3 (FIDAS),4.296,V ugm-3 (Ref.eq)
2020-01-04,06:00:00,9.41094,V ugm-3,7.372,V ugm-3 (FIDAS),3.944,V ugm-3 (Ref.eq)
2020-01-04,07:00:00,12.12462,V ugm-3,6.353,V ugm-3 (FIDAS),3.579,V ugm-3 (Ref.eq)
2020-01-04,08:00:00,19.69773,V ugm-3,8.163,V ugm-3 (FIDAS),4.293,V ugm-3 (Ref.eq)
2020-01-04,09:00:00,35.25157,V ugm-3,8.539,V ugm-3 (FIDAS),4.629,V ugm-3 (Ref.eq)
2020-01-04,10:00:00,31.47071,V ugm-3,9.966,V ugm-3 (FIDAS),4.71,V ugm-3 (Ref.eq)
2020-01-04,11:00:00,36.66857,V ugm-3,7.161,V ugm-3 (FIDAS),3.538,V ugm-3 (Ref.eq)
2020-01-04,12:00:00,35.33007,V ugm-3,4.196,V ugm-3 (FIDAS),2.398,V ugm-3 (Ref.eq)
2020-01-04,13:00:00,41.30873,V ugm-3,3.334,V ugm-3 (FIDAS),1.966,V ugm-3 (Ref.eq)
2020-01-04,14:00:00,38.41383,V ugm-3,7.604,V ugm-3 (FIDAS),3.954,V ugm-3 (Ref.eq)
2020-01-04,15:00:00,41.6946,V ugm-3,5.463,V ugm-3 (FIDAS),3.297,V ugm-3 (Ref.eq)
2020-01-04,16:00:00,25.14529,V ugm-3,6.29,V ugm-3 (FIDAS),3.429,V ugm-3 (Ref.eq)
2020-01-04,17:00:00,24.47154,V ugm-3,4.787,V ugm-3 (FIDAS),2.963,V ugm-3 (Ref.eq)
2020-01-04,18:00:00,23.93949,V ugm-3,5.365,V ugm-3 (FIDAS),3.307,V ugm-3 (Ref.eq)
2020-01-04,19:00:00,28.37761,V ugm-3,5.391,V ugm-3 (FIDAS),3.461,V ugm-3 (Ref.eq)
2020-01-04,20:00:00,24.35334,V ugm-3,6.018,V ugm-3 (FIDAS),3.938,V ugm-3 (Ref.eq)
2020-01-04,21:00:00,13.68142,V ugm-3,7.009,V ugm-3 (FIDAS),5.095,V ugm-3 (Ref.eq)
2020-01-04,22:00:00,11.04524,V ugm-3,7.207,V ugm-3 (FIDAS),5.024,V ugm-3 (Ref.eq)
2020-01-04,23:00:00,10.91559,V ugm-3,7.895,V ugm-3 (FIDAS),6.121,V ugm-3 (Ref.eq)
2020-01-04,24:00:00,8.88811,V ugm-3,8.013,V ugm-3 (FIDAS),6.405,V ugm-3 (Ref.eq)
2020-01-05,01:00:00,7.19573,V ugm-3,7.134,V ugm-3 (FIDAS),5.448,V ugm-3 (Ref.eq)
2020-01-05,02:00:00,6.48089,V ugm-3,6.842,V ugm-3 (FIDAS),5.227,V ugm-3 (Ref.eq)
2020-01-05,03:00:00,4.29075,V ugm-3,8.053,V ugm-3 (FIDAS),5.881,V ugm-3 (Ref.eq)
2020-01-05,04:00:00,2.6452,V ugm-3,6.45,V ugm-3 (FIDAS),4.588,V ugm-3 (Ref.eq)
2020-01-05,05:00:00,2.65576,V ugm-3,6.14,V ugm-3 (FIDAS),4.334,V ugm-3 (Ref.eq)
2020-01-05,06:00:00,3.98478,V ugm-3,4.829,V ugm-3 (FIDAS),3.365,V ugm-3 (Ref.eq)
2020-01-05,07:00:00,12.06041,V ugm-3,4.177,V ugm-3 (FIDAS),2.964,V ugm-3 (Ref.eq)
2020-01-05,08:00:00,10.6613,V ugm-3,1.894,V ugm-3 (FIDAS),1.214,V ugm-3 (Ref.eq)
2020-01-05,09:00:00,7.61861,V ugm-3,4.138,V ugm-3 (FIDAS),2.784,V ugm-3 (Ref.eq)
2020-01-05,10:00:00,7.0536,V ugm-3,4.31,V ugm-3 (FIDAS),2.966,V ugm-3 (Ref.eq)
2020-01-05,11:00:00,9.53832,V ugm-3,4.298,V ugm-3 (FIDAS),2.809,V ugm-3 (Ref.eq)
2020-01-05,12:00:00,8.61268,V ugm-3,4.795,V ugm-3 (FIDAS),3.144,V ugm-3 (Ref.eq)
2020-01-05,13:00:00,9.44974,V ugm-3,3.485,V ugm-3 (FIDAS),2.242,V ugm-3 (Ref.eq)
2020-01-05,14:00:00,10.94532,V ugm-3,3.276,V ugm-3 (FIDAS),2.151,V ugm-3 (Ref.eq)
2020-01-05,15:00:00,10.22803,V ugm-3,2.775,V ugm-3 (FIDAS),1.859,V ugm-3 (Ref.eq)
2020-01-05,16:00:00,11.67041,V ugm-3,3.205,V ugm-3 (FIDAS),2.165,V ugm-3 (Ref.eq)
2020-01-05,17:00:00,18.07222,V ugm-3,4.243,V ugm-3 (FIDAS),2.833,V ugm-3 (Ref.eq)
2020-01-05,18:00:00,17.49021,V ugm-3,4.805,V ugm-3 (FIDAS),3.385,V ugm-3 (Ref.eq)
2020-01-05,19:00:00,10.61736,V ugm-3,4.922,V ugm-3 (FIDAS),3.635,V ugm-3 (Ref.eq)
2020-01-05,20:00:00,10.21296,V ugm-3,7.043,V ugm-3 (FIDAS),4.764,V ugm-3 (Ref.eq)
2020-01-05,21:00:00,7.0087,V ugm-3,8.35,V ugm-3 (FIDAS),5.181,V ugm-3 (Ref.eq)
2020-01-05,22:00:00,4.79797,V ugm-3,8.085,V ugm-3 (FIDAS),4.64,V ugm-3 (Ref.eq)
2020-01-05,23:00:00,4.9407,V ugm-3,8.406,V ugm-3 (FIDAS),4.273,V ugm-3 (Ref.eq)
2020-01-05,24:00:00,5.36729,V ugm-3,5.374,V ugm-3 (FIDAS),3.698,V ugm-3 (Ref.eq)
2020-01-06,01:00:00,1.56578,V ugm-3,4.139,V ugm-3 (FIDAS),2.913,V ugm-3 (Ref.eq)
2020-01-06,02:00:00,0.3805,V ugm-3,4.013,V ugm-3 (FIDAS),2.183,V ugm-3 (Ref.eq)
2020-01-06,03:00:00,No data,V ugm-3,4.653,V ugm-3 (FIDAS),2.306,V ugm-3 (Ref.eq)
2020-01-06,04:00:00,No data,V ugm-3,4.33,V ugm-3 (FIDAS),1.997,V ugm-3 (Ref.eq)
2020-01-06,05:00:00,0.63329,V ugm-3,3.599,V ugm-3 (FIDAS),1.701,V ugm-3 (Ref.eq)
2020-01-06,06:00:00,3.49856,V ugm-3,3.228,V ugm-3 (FIDAS),1.75,V ugm-3 (Ref.eq)
2020-01-06,07:00:00,15.70819,V ugm-3,5.202,V ugm-3 (FIDAS),2.78,V ugm-3 (Ref.eq)
2020-01-06,08:00:00,27.41233,V ugm-3,6.018,V ugm-3 (FIDAS),3.153,V ugm-3 (Ref.eq)
2020-01-06,09:00:00,24.79345,V ugm-3,7.673,V ugm-3 (FIDAS),4.172,V ugm-3 (Ref.eq)
2020-01-06,10:00:00,20.21266,V ugm-3,9.973,V ugm-3 (FIDAS),5.477,V ugm-3 (Ref.eq)
2020-01-06,11:00:00,26.18963,V ugm-3,8.246,V ugm-3 (FIDAS),4.681,V ugm-3 (Ref.eq)
2020-01-06,12:00:00,18.62988,V ugm-3,4.308,V ugm-3 (FIDAS),2.398,V ugm-3 (Ref.eq)
2020-01-06,13:00:00,17.53956,V ugm-3,4.108,V ugm-3 (FIDAS),2.771,V ugm-3 (Ref.eq)
2020-01-06,14:00:00,30.72904,V ugm-3,7.009,V ugm-3 (FIDAS),3.645,V ugm-3 (Ref.eq)
2020-01-06,15:00:00,45.93406,V ugm-3,8.906,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq)
2020-01-06,16:00:00,46.35951,V ugm-3,12.815,V ugm-3 (FIDAS),6.571,V ugm-3 (Ref.eq)
2020-01-06,17:00:00,46.53292,V ugm-3,12.615,V ugm-3 (FIDAS),6.821,V ugm-3 (Ref.eq)
2020-01-06,18:00:00,45.32477,V ugm-3,12.896,V ugm-3 (FIDAS),7.062,V ugm-3 (Ref.eq)
2020-01-06,19:00:00,33.38319,V ugm-3,14.62,V ugm-3 (FIDAS),7.532,V ugm-3 (Ref.eq)
2020-01-06,20:00:00,23.93878,V ugm-3,16.618,V ugm-3 (FIDAS),8.255,V ugm-3 (Ref.eq)
2020-01-06,21:00:00,24.11777,V ugm-3,16.675,V ugm-3 (FIDAS),8.227,V ugm-3 (Ref.eq)
2020-01-06,22:00:00,22.57526,V ugm-3,13.313,V ugm-3 (FIDAS),6.908,V ugm-3 (Ref.eq)
2020-01-06,23:00:00,14.95826,V ugm-3,15.828,V ugm-3 (FIDAS),8.574,V ugm-3 (Ref.eq)
2020-01-06,24:00:00,10.08451,V ugm-3,18.21,V ugm-3 (FIDAS),9.353,V ugm-3 (Ref.eq)
2020-01-07,01:00:00,4.26711,V ugm-3,18.715,V ugm-3 (FIDAS),10.118,V ugm-3 (Ref.eq)
2020-01-07,02:00:00,5.62982,V ugm-3,19.735,V ugm-3 (FIDAS),9.946,V ugm-3 (Ref.eq)
2020-01-07,03:00:00,3.8404,V ugm-3,18.178,V ugm-3 (FIDAS),9.124,V ugm-3 (Ref.eq)
2020-01-07,04:00:00,1.84335,V ugm-3,15.385,V ugm-3 (FIDAS),7.817,V ugm-3 (Ref.eq)
2020-01-07,05:00:00,1.87263,V ugm-3,14.285,V ugm-3 (FIDAS),7.295,V ugm-3 (Ref.eq)
2020-01-07,06:00:00,5.5912,V ugm-3,11.418,V ugm-3 (FIDAS),6.609,V ugm-3 (Ref.eq)
2020-01-07,07:00:00,19.89984,V ugm-3,10.728,V ugm-3 (FIDAS),6.31,V ugm-3 (Ref.eq)
2020-01-07,08:00:00,39.53683,V ugm-3,12.395,V ugm-3 (FIDAS),7.664,V ugm-3 (Ref.eq)
2020-01-07,09:00:00,33.6621,V ugm-3,11.553,V ugm-3 (FIDAS),7.247,V ugm-3 (Ref.eq)
2020-01-07,10:00:00,29.53183,V ugm-3,6.631,V ugm-3 (FIDAS),4.222,V ugm-3 (Ref.eq)
2020-01-07,11:00:00,24.72969,V ugm-3,7.323,V ugm-3 (FIDAS),4.327,V ugm-3 (Ref.eq)
2020-01-07,12:00:00,15.46334,V ugm-3,5.746,V ugm-3 (FIDAS),3.738,V ugm-3 (Ref.eq)
2020-01-07,13:00:00,17.36594,V ugm-3,6.522,V ugm-3 (FIDAS),4.367,V ugm-3 (Ref.eq)
2020-01-07,14:00:00,16.73733,V ugm-3,7.802,V ugm-3 (FIDAS),4.561,V ugm-3 (Ref.eq)
2020-01-07,15:00:00,14.9309,V ugm-3,5.207,V ugm-3 (FIDAS),3.255,V ugm-3 (Ref.eq)
2020-01-07,16:00:00,16.21527,V ugm-3,4.623,V ugm-3 (FIDAS),2.911,V ugm-3 (Ref.eq)
2020-01-07,17:00:00,11.84755,V ugm-3,4.512,V ugm-3 (FIDAS),2.896,V ugm-3 (Ref.eq)
2020-01-07,18:00:00,14.83257,V ugm-3,5.588,V ugm-3 (FIDAS),3.414,V ugm-3 (Ref.eq)
2020-01-07,19:00:00,17.0458,V ugm-3,4.51,V ugm-3 (FIDAS),2.832,V ugm-3 (Ref.eq)
2020-01-07,20:00:00,15.70661,V ugm-3,18.04,V ugm-3 (FIDAS),11.092,V ugm-3 (Ref.eq)
2020-01-07,21:00:00,8.98882,V ugm-3,23.488,V ugm-3 (FIDAS),15.052,V ugm-3 (Ref.eq)
2020-01-07,22:00:00,5.79205,V ugm-3,22.14,V ugm-3 (FIDAS),13.453,V ugm-3 (Ref.eq)
2020-01-07,23:00:00,6.05938,V ugm-3,14.85,V ugm-3 (FIDAS),8.944,V ugm-3 (Ref.eq)
2020-01-07,24:00:00,7.9145,V ugm-3,13.165,V ugm-3 (FIDAS),7.628,V ugm-3 (Ref.eq)
2020-01-08,01:00:00,5.17736,V ugm-3,21.625,V ugm-3 (FIDAS),11.708,V ugm-3 (Ref.eq)
2020-01-08,02:00:00,1.50258,V ugm-3,15.47,V ugm-3 (FIDAS),8.929,V ugm-3 (Ref.eq)
2020-01-08,03:00:00,2.16551,V ugm-3,13.933,V ugm-3 (FIDAS),8.056,V ugm-3 (Ref.eq)
2020-01-08,04:00:00,2.99398,V ugm-3,11.219,V ugm-3 (FIDAS),6.582,V ugm-3 (Ref.eq)
2020-01-08,05:00:00,2.52526,V ugm-3,14.305,V ugm-3 (FIDAS),7.541,V ugm-3 (Ref.eq)
2020-01-08,06:00:00,9.15127,V ugm-3,11.153,V ugm-3 (FIDAS),6.139,V ugm-3 (Ref.eq)
2020-01-08,07:00:00,19.56099,V ugm-3,11.178,V ugm-3 (FIDAS),6.147,V ugm-3 (Ref.eq)
2020-01-08,08:00:00,42.15518,V ugm-3,12.628,V ugm-3 (FIDAS),6.676,V ugm-3 (Ref.eq)
2020-01-08,09:00:00,46.98949,V ugm-3,12.318,V ugm-3 (FIDAS),6.459,V ugm-3 (Ref.eq)
2020-01-08,10:00:00,41.59367,V ugm-3,7.587,V ugm-3 (FIDAS),4.232,V ugm-3 (Ref.eq)
2020-01-08,11:00:00,45.28081,V ugm-3,10.096,V ugm-3 (FIDAS),4.951,V ugm-3 (Ref.eq)
2020-01-08,12:00:00,36.37036,V ugm-3,6.428,V ugm-3 (FIDAS),3.504,V ugm-3 (Ref.eq)
2020-01-08,13:00:00,45.33449,V ugm-3,8.419,V ugm-3 (FIDAS),4.632,V ugm-3 (Ref.eq)
2020-01-08,14:00:00,34.28021,V ugm-3,10.075,V ugm-3 (FIDAS),4.927,V ugm-3 (Ref.eq)
2020-01-08,15:00:00,44.60328,V ugm-3,9.335,V ugm-3 (FIDAS),4.975,V ugm-3 (Ref.eq)
2020-01-08,16:00:00,46.87647,V ugm-3,6.266,V ugm-3 (FIDAS),3.349,V ugm-3 (Ref.eq)
2020-01-08,17:00:00,48.72314,V ugm-3,5.954,V ugm-3 (FIDAS),3.18,V ugm-3 (Ref.eq)
2020-01-08,18:00:00,54.2524,V ugm-3,4.753,V ugm-3 (FIDAS),3.075,V ugm-3 (Ref.eq)
2020-01-08,19:00:00,51.00123,V ugm-3,3.892,V ugm-3 (FIDAS),2.479,V ugm-3 (Ref.eq)
2020-01-08,20:00:00,60.09527,V ugm-3,5.241,V ugm-3 (FIDAS),3.224,V ugm-3 (Ref.eq)
2020-01-08,21:00:00,69.7676,V ugm-3,6.145,V ugm-3 (FIDAS),3.898,V ugm-3 (Ref.eq)
2020-01-08,22:00:00,49.01271,V ugm-3,8.489,V ugm-3 (FIDAS),4.639,V ugm-3 (Ref.eq)
2020-01-08,23:00:00,53.87388,V ugm-3,11.413,V ugm-3 (FIDAS),6.301,V ugm-3 (Ref.eq)
2020-01-08,24:00:00,57.78127,V ugm-3,12.948,V ugm-3 (FIDAS),7.052,V ugm-3 (Ref.eq)
2020-01-09,01:00:00,35.10012,V ugm-3,13.013,V ugm-3 (FIDAS),6.952,V ugm-3 (Ref.eq)
2020-01-09,02:00:00,18.92207,V ugm-3,10.022,V ugm-3 (FIDAS),5.682,V ugm-3 (Ref.eq)
2020-01-09,03:00:00,19.25159,V ugm-3,10.463,V ugm-3 (FIDAS),5.648,V ugm-3 (Ref.eq)
2020-01-09,04:00:00,11.11838,V ugm-3,9.023,V ugm-3 (FIDAS),5.295,V ugm-3 (Ref.eq)
2020-01-09,05:00:00,13.66351,V ugm-3,10.093,V ugm-3 (FIDAS),6.011,V ugm-3 (Ref.eq)
2020-01-09,06:00:00,14.95232,V ugm-3,10.892,V ugm-3 (FIDAS),6.249,V ugm-3 (Ref.eq)
2020-01-09,07:00:00,21.67835,V ugm-3,10.071,V ugm-3 (FIDAS),6.647,V ugm-3 (Ref.eq)
2020-01-09,08:00:00,34.30866,V ugm-3,13.17,V ugm-3 (FIDAS),6.665,V ugm-3 (Ref.eq)
2020-01-09,09:00:00,67.61844,V ugm-3,18.403,V ugm-3 (FIDAS),6.974,V ugm-3 (Ref.eq)
2020-01-09,10:00:00,65.81119,V ugm-3,8.501,V ugm-3 (FIDAS),4.183,V ugm-3 (Ref.eq)
2020-01-09,11:00:00,44.59696,V ugm-3,5.726,V ugm-3 (FIDAS),3.048,V ugm-3 (Ref.eq)
2020-01-09,12:00:00,59.45978,V ugm-3,5.879,V ugm-3 (FIDAS),2.426,V ugm-3 (Ref.eq)
2020-01-09,13:00:00,53.39262,V ugm-3,5.521,V ugm-3 (FIDAS),3.05,V ugm-3 (Ref.eq)
2020-01-09,14:00:00,42.36654,V ugm-3,4.669,V ugm-3 (FIDAS),2.452,V ugm-3 (Ref.eq)
2020-01-09,15:00:00,39.45597,V ugm-3,8.054,V ugm-3 (FIDAS),6.09,V ugm-3 (Ref.eq)
2020-01-09,16:00:00,53.82403,V ugm-3,6.015,V ugm-3 (FIDAS),3.397,V ugm-3 (Ref.eq)
2020-01-09,17:00:00,79.08712,V ugm-3,8.744,V ugm-3 (FIDAS),5.425,V ugm-3 (Ref.eq)
2020-01-09,18:00:00,107.99036,V ugm-3,12.81,V ugm-3 (FIDAS),7.715,V ugm-3 (Ref.eq)
2020-01-09,19:00:00,95.23565,V ugm-3,14.285,V ugm-3 (FIDAS),9.952,V ugm-3 (Ref.eq)
2020-01-09,20:00:00,68.73962,V ugm-3,19.768,V ugm-3 (FIDAS),16.495,V ugm-3 (Ref.eq)
2020-01-09,21:00:00,83.88236,V ugm-3,13.948,V ugm-3 (FIDAS),11.232,V ugm-3 (Ref.eq)
2020-01-09,22:00:00,102.62532,V ugm-3,19.663,V ugm-3 (FIDAS),15.976,V ugm-3 (Ref.eq)
2020-01-09,23:00:00,97.30417,V ugm-3,22.388,V ugm-3 (FIDAS),17.814,V ugm-3 (Ref.eq)
2020-01-09,24:00:00,88.05259,V ugm-3,21.273,V ugm-3 (FIDAS),17.76,V ugm-3 (Ref.eq)
2020-01-10,01:00:00,72.30849,V ugm-3,18.37,V ugm-3 (FIDAS),15.738,V ugm-3 (Ref.eq)
